@relation 'actinopterygii'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute class hierarchical perciformes/pomacentridae/chromis/c-chrysura,perciformes/acanthuridae/acanthurus/a-nigrofuscus,perciformes/chaetodontidae/chaetodon/c-lunulatus,beryciformes/holocentridae/myripristis/m-kuntee,perciformes/chaetodontidae/chaetodon/c-trifascialis,perciformes/pomacentridae/dascyllus/d-reticulatus,perciformes/pomacentridae/plectroglyphidodon/p-dickii,perciformes/pomacentridae/amphiprion/a-clarkii,perciformes/acanthuridae/zebrasoma/z-scopas,perciformes/pomacentridae/neoglyphidodon/n-nigroris,perciformes/pomacentridae/dascyllus/d-aruanus,perciformes/pomacentridae/abudefduf/a-vaigiensis,perciformes/pempheridae/pempheris/p-vanicolensis,perciformes/labridae/hemigymnus/h-melapterus,perciformes/chaetodontidae/chaetodon/c-speculum

@data
0.154825,0.152696,0.971107,14.110555,0.927856,6.804167,56.713807,2.046746,3.116885,0.131904,0.423587,-0.708723,0.983532,0.97727,1.727475,perciformes/pomacentridae/dascyllus/d-reticulatus
0.408051,0.065343,0.954689,31.022111,0.967328,11.040529,124.712159,1.297682,1.937503,0.064632,0.241423,-0.763978,0.95333,0.956464,1.844554,beryciformes/holocentridae/myripristis/m-kuntee
0.250867,0.070585,0.977648,21.860846,0.964707,9.038335,87.936717,1.552198,2.309933,0.068564,0.25515,-0.795947,0.97613,0.97902,1.827995,perciformes/pomacentridae/dascyllus/d-reticulatus
0.230509,0.123591,0.980089,20.916031,0.939148,8.472215,84.069069,1.847047,2.794485,0.108712,0.374118,-0.73875,0.980883,0.982713,1.803373,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.31992,0.055538,0.986608,6.730675,0.973245,4.347323,27.137895,1.515821,2.247879,0.057701,0.211574,-0.837053,0.980141,0.987533,1.891542,perciformes/pomacentridae/neoglyphidodon/n-nigroris
0.18874,0.199156,0.967749,41.037014,0.906756,12.351865,164.719916,1.951961,3.031869,0.167631,0.500319,-0.654762,0.973515,0.973913,1.881379,perciformes/pomacentridae/dascyllus/d-reticulatus
0.240601,0.101058,0.967929,31.916599,0.950317,11.047795,128.25485,1.801306,2.703646,0.091771,0.326942,-0.755023,0.980992,0.969571,1.8118,beryciformes/holocentridae/myripristis/m-kuntee
0.208684,0.235577,0.975805,20.968629,0.909361,8.056319,84.141484,1.973376,3.101281,0.20364,0.519344,-0.663132,0.976672,0.978913,1.819735,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.245337,0.147978,0.978478,31.144938,0.929056,10.558763,125.090722,1.862189,2.845179,0.127877,0.417896,-0.711821,0.978216,0.981543,1.831153,perciformes/pomacentridae/dascyllus/d-reticulatus
0.159939,0.106395,0.975836,28.117293,0.950359,10.212757,113.000099,1.999023,3.008219,0.096903,0.332793,-0.773707,0.988706,0.9789,1.837428,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.097109,0.261133,0.970961,18.861879,0.896106,7.611667,75.661133,2.459201,3.851189,0.222608,0.559511,-0.672062,0.989808,0.971808,1.958154,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.276922,0.202387,0.985488,35.919796,0.923223,10.791644,144.150298,1.721589,2.683396,0.177589,0.468016,-0.714529,0.974354,0.987194,1.790759,perciformes/pomacentridae/dascyllus/d-reticulatus
0.107047,0.269821,0.949974,18.384966,0.884951,7.952906,73.766124,2.377292,3.7528,0.226267,0.585251,-0.619616,0.982638,0.951599,1.790789,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.15577,0.464286,0.920182,18.248393,0.842687,7.864512,73.019841,2.175797,3.625678,0.395018,0.746627,-0.533387,0.963556,0.929513,1.721776,perciformes/pomacentridae/amphiprion/a-clarkii
0.241887,0.144515,0.930306,35.840398,0.934325,11.830169,143.955485,1.649414,2.545843,0.126754,0.404872,-0.658025,0.957936,0.942282,1.778659,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.210919,0.247338,0.973355,15.540764,0.900173,6.634079,62.32937,2.094766,3.302536,0.211099,0.546026,-0.658046,0.9802,0.974471,1.817157,perciformes/pomacentridae/amphiprion/a-clarkii
0.179527,0.112112,0.976244,22.224889,0.947927,8.945333,89.345549,1.956081,2.948901,0.101369,0.344026,-0.762996,0.986758,0.97886,1.963254,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.38398,0.12971,0.899476,32.587631,0.936014,11.334783,130.928261,1.394921,2.14639,0.11327,0.386146,-0.606418,0.919548,0.903155,1.88328,beryciformes/holocentridae/myripristis/m-kuntee
0.079359,1.641196,0.840274,22.138679,0.717301,8.277741,87.4299,2.500974,4.637011,1.473765,1.167808,-0.335218,0.919497,0.849075,1.651703,perciformes/pomacentridae/amphiprion/a-clarkii
0.12524,0.362749,0.907973,15.282323,0.852529,7.328218,61.223579,2.180402,3.576154,0.301813,0.683252,-0.503569,0.953887,0.913143,1.875966,perciformes/pomacentridae/amphiprion/a-clarkii
0.215811,0.110441,0.980101,20.828837,0.945327,8.529186,83.737006,1.828232,2.750961,0.098684,0.347525,-0.75547,0.982119,0.981227,1.89536,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.256048,0.116776,0.960371,17.561124,0.942135,8.053159,70.630065,1.697066,2.568272,0.103425,0.360664,-0.712809,0.970482,0.964308,1.828753,perciformes/pomacentridae/chromis/c-chrysura
0.752989,0.052049,0.90197,34.046808,0.97464,11.655592,136.86268,0.598699,0.918534,0.054938,0.202703,-0.627538,0.753842,0.906283,1.765199,beryciformes/holocentridae/myripristis/m-kuntee
0.05271,1.497569,0.842846,24.214887,0.714648,8.851736,95.914236,2.626013,4.847738,1.334462,1.14491,-0.344949,0.931367,0.845264,1.807775,perciformes/pomacentridae/dascyllus/d-aruanus
0.16376,0.516173,0.920995,19.171802,0.903025,8.007491,76.670525,1.999723,3.274602,0.471022,0.591768,-0.651098,0.978584,0.975531,1.84278,perciformes/pomacentridae/chromis/c-chrysura
0.20194,0.202214,0.954507,19.993602,0.90641,8.462413,80.300117,1.972626,3.072551,0.170418,0.503469,-0.634952,0.970896,0.959069,1.771229,perciformes/pomacentridae/amphiprion/a-clarkii
0.295615,0.078845,0.981818,21.206648,0.960578,8.757859,85.294138,1.523915,2.27739,0.074758,0.275938,-0.783676,0.973062,0.986696,1.817892,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.220397,0.113847,0.968455,17.044056,0.945379,7.838823,68.551327,1.848019,2.790283,0.10197,0.352142,-0.743374,0.981409,0.971513,1.909888,perciformes/pomacentridae/chromis/c-chrysura
0.15704,0.180851,0.974433,14.76347,0.920392,6.732475,59.292833,2.131905,3.285214,0.155771,0.463072,-0.705895,0.98602,0.977681,1.800638,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.155705,0.327578,0.925636,24.602875,0.870831,9.497047,98.676511,2.118318,3.449621,0.275734,0.641838,-0.54824,0.962355,0.930264,1.744513,perciformes/pomacentridae/amphiprion/a-clarkii
0.394575,0.075673,0.938057,55.618858,0.962377,14.86473,223.327827,1.222558,1.840825,0.072468,0.267987,-0.71607,0.933644,0.938964,1.70337,beryciformes/holocentridae/myripristis/m-kuntee
0.514136,0.075758,0.959299,33.944391,0.966181,11.522765,136.421001,1.194929,1.811262,0.074139,0.255043,-0.738465,0.938099,0.969445,1.737153,beryciformes/holocentridae/myripristis/m-kuntee
0.257097,0.174461,0.982105,34.040674,0.934404,10.832393,136.664281,1.714502,2.661235,0.155491,0.420972,-0.726213,0.975653,0.98585,1.866728,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.256006,0.039054,0.991209,12.985181,0.980473,6.592966,52.312754,1.650569,2.420321,0.044915,0.164924,-0.881368,0.988908,0.992432,1.934437,perciformes/pomacentridae/dascyllus/d-reticulatus
0.291751,0.13709,0.942719,26.493911,0.946613,10.090526,106.468235,1.580803,2.455221,0.124758,0.362546,-0.713475,0.966611,0.950318,1.83599,beryciformes/holocentridae/myripristis/m-kuntee
0.198381,0.102843,0.961457,31.814241,0.94921,11.073008,127.845209,1.764801,2.652688,0.093021,0.331145,-0.743134,0.97805,0.967235,1.758984,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.116033,0.351449,0.94199,17.87107,0.854024,7.73627,71.61537,2.317826,3.751474,0.291607,0.67411,-0.557375,0.972067,0.944812,1.701105,perciformes/pomacentridae/amphiprion/a-clarkii
0.104323,0.656867,0.896527,24.358794,0.813109,9.236618,97.354623,2.405151,4.155417,0.567548,0.853235,-0.467185,0.95947,0.907274,1.734612,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.120802,0.373864,0.884212,10.13298,0.851544,5.868561,40.523864,2.15586,3.53451,0.312121,0.683721,-0.487774,0.947486,0.886034,1.841202,perciformes/pomacentridae/dascyllus/d-aruanus
0.219217,0.102673,0.976134,12.244828,0.952397,6.385401,49.274751,1.912694,2.876971,0.094185,0.323299,-0.774181,0.986706,0.980508,1.924543,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.155632,0.182237,0.942687,15.039774,0.909848,7.366084,60.436263,2.069004,3.173637,0.152705,0.47628,-0.645092,0.975345,0.950024,1.836256,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.198742,0.103028,0.983608,21.559283,0.948663,8.614198,86.671517,1.871417,2.803764,0.092969,0.331839,-0.774804,0.985477,0.987376,1.854992,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.244332,0.21494,0.983608,34.778064,0.923063,10.656112,139.562347,1.831558,2.872512,0.189676,0.470833,-0.696735,0.976545,0.986899,1.921933,perciformes/pomacentridae/dascyllus/d-reticulatus
0.303458,0.089744,0.945068,18.353134,0.955128,8.406517,73.847222,1.435137,2.160209,0.082933,0.301944,-0.716307,0.954074,0.945849,1.727073,beryciformes/holocentridae/myripristis/m-kuntee
0.178402,0.256177,0.911319,19.990359,0.889789,8.644259,80.244549,2.031561,3.237648,0.215207,0.569213,-0.574325,0.962475,0.924782,1.712008,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.146306,0.194382,0.951989,16.749616,0.9167,7.705957,67.284726,2.099265,3.266363,0.167199,0.480704,-0.672844,0.981609,0.955115,1.802961,perciformes/pomacentridae/chromis/c-chrysura
0.095703,0.602632,0.913684,23.920351,0.823848,9.071053,95.644737,2.438321,4.143343,0.519967,0.818529,-0.501955,0.968377,0.925271,1.720404,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.20546,0.223446,0.976807,35.770426,0.910742,11.158405,143.554681,1.92799,3.030022,0.192585,0.510724,-0.670562,0.976194,0.979382,1.816487,perciformes/pomacentridae/dascyllus/d-reticulatus
0.280549,0.159043,0.92646,20.712816,0.922707,8.892733,83.24704,1.686496,2.603095,0.135836,0.438729,-0.618748,0.950219,0.954869,1.758496,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.149968,0.356695,0.870107,8.864649,0.843533,5.505413,35.445014,2.048848,3.362037,0.292263,0.681401,-0.45646,0.929028,0.877097,1.745445,perciformes/pomacentridae/amphiprion/a-clarkii
0.136691,0.643739,0.811153,45.721502,0.797218,13.300328,183.072562,2.018919,3.58706,0.548064,0.870334,-0.34705,0.882192,0.81725,1.699731,perciformes/pomacentridae/abudefduf/a-vaigiensis
0.251104,0.140167,0.985214,29.468891,0.93359,9.976902,118.357978,1.869639,2.845534,0.122281,0.402776,-0.736057,0.98165,0.988079,1.878055,perciformes/pomacentridae/dascyllus/d-reticulatus
0.261394,0.105426,0.970121,22.081533,0.949519,9.046202,88.785116,1.585274,2.402202,0.095625,0.333995,-0.733065,0.968481,0.974862,1.675359,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.259864,0.128575,0.98361,37.97612,0.941447,11.702385,152.506328,1.74353,2.656524,0.11446,0.372863,-0.740771,0.977797,0.989802,1.78073,perciformes/pomacentridae/amphiprion/a-clarkii
0.200288,0.128494,0.985236,23.317506,0.939852,8.741227,93.686879,1.873672,2.842416,0.113703,0.378888,-0.755513,0.984018,0.986699,1.924328,perciformes/pomacentridae/dascyllus/d-reticulatus
0.253151,0.148824,0.968122,14.824022,0.931235,7.099412,59.59,1.73728,2.67444,0.129596,0.41558,-0.683314,0.968352,0.977523,1.767524,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.211861,0.069916,0.98445,12.969736,0.965998,6.580029,52.219302,1.841437,2.732538,0.06846,0.251521,-0.825389,0.989198,0.988068,1.890246,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.261567,0.108561,0.936731,25.135035,0.945719,9.88561,101.048452,1.621471,2.447849,0.097046,0.343496,-0.696778,0.962817,0.937398,1.821965,beryciformes/holocentridae/myripristis/m-kuntee
0.148719,0.222403,0.954812,23.689737,0.906331,9.246212,95.113456,2.135771,3.338792,0.189732,0.518305,-0.646832,0.979239,0.958564,1.737366,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.306645,0.115033,0.943098,28.418174,0.942733,10.501661,114.21304,1.54827,2.350332,0.102004,0.357156,-0.683447,0.955435,0.956294,1.780258,beryciformes/holocentridae/myripristis/m-kuntee
0.269853,0.10217,0.972032,22.999369,0.949469,9.234036,92.471457,1.599319,2.412763,0.092483,0.329751,-0.737122,0.969634,0.974701,1.763507,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.152938,0.63,0.869309,14.275262,0.826072,6.92037,56.902593,2.122851,3.669769,0.547014,0.826494,-0.442843,0.935938,0.877374,1.842664,perciformes/pomacentridae/amphiprion/a-clarkii
0.286097,0.102752,0.954913,32.912924,0.948819,11.304836,132.254519,1.63438,2.462008,0.09277,0.33124,-0.718437,0.967849,0.965377,1.77106,beryciformes/holocentridae/myripristis/m-kuntee
0.167236,0.104259,0.99127,22.557088,0.957127,8.176351,90.634138,2.094687,3.144767,0.097698,0.306641,-0.818072,0.993547,0.994047,1.833824,perciformes/pomacentridae/dascyllus/d-reticulatus
0.130894,0.476708,0.902095,35.831584,0.851976,11.589286,143.572981,2.197452,3.68668,0.411005,0.732948,-0.52012,0.961815,0.914025,1.834119,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.193334,0.14891,0.969783,29.181549,0.934019,10.369048,117.224374,1.818652,2.78631,0.130839,0.409346,-0.71403,0.977081,0.974077,1.872293,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.222189,0.107515,0.957981,45.706456,0.946689,13.361979,183.552455,1.742947,2.625163,0.096447,0.341395,-0.730111,0.97526,0.95808,1.875319,beryciformes/holocentridae/myripristis/m-kuntee
0.292448,0.185374,0.964459,33.869814,0.915096,11.213719,135.993764,1.677681,2.620972,0.157915,0.472842,-0.645826,0.958077,0.975417,1.933613,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.122146,0.704023,0.898528,35.889064,0.820076,11.418966,143.564943,2.292293,3.968374,0.615625,0.855124,-0.48256,0.959093,0.912284,1.899107,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.320089,0.147708,0.96572,36.937187,0.945629,11.826631,148.339227,1.531444,2.373812,0.134542,0.370089,-0.740422,0.968828,0.969481,1.77605,perciformes/pomacentridae/chromis/c-chrysura
0.255135,0.251938,0.906075,28.220629,0.891971,10.400332,113.279623,1.802021,2.893794,0.212054,0.563997,-0.547137,0.941758,0.910791,1.751806,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.085405,0.30915,0.962843,19.160135,0.868549,7.777228,76.81649,2.503417,3.975687,0.257132,0.631534,-0.619425,0.985787,0.965938,1.810249,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.251378,0.138301,0.923042,8.071649,0.930849,5.387779,32.484054,1.692263,2.579721,0.119351,0.401867,-0.658802,0.959524,0.940737,1.935083,perciformes/pomacentridae/amphiprion/a-clarkii
0.308347,0.081467,0.955241,5.738233,0.959266,4.425869,23.147104,1.522934,2.278596,0.076725,0.282338,-0.750656,0.967114,0.959495,1.73299,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.317522,0.079955,0.970269,37.239982,0.960134,12.013792,149.629857,1.454306,2.178858,0.075638,0.278699,-0.761777,0.965143,0.973257,1.690984,beryciformes/holocentridae/myripristis/m-kuntee
0.276043,0.168687,0.969049,31.504837,0.918081,10.760606,126.522222,1.655995,2.567033,0.14315,0.454872,-0.668479,0.961269,0.979225,1.759585,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.18688,0.394345,0.929122,37.560256,0.845685,11.825893,150.584821,2.023675,3.342384,0.329241,0.709101,-0.509392,0.947716,0.933519,1.732518,perciformes/pomacentridae/amphiprion/a-clarkii
0.669496,0.074286,0.899826,33.730691,0.962857,11.582857,135.571429,0.816876,1.252789,0.071339,0.264586,-0.603642,0.813311,0.919806,1.652331,beryciformes/holocentridae/myripristis/m-kuntee
0.199729,0.138953,0.983002,26.935999,0.945658,9.591315,108.203525,1.807778,2.762529,0.126149,0.367107,-0.754073,0.982192,0.986588,1.754526,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.193441,0.183542,0.923736,19.460732,0.913243,8.576985,78.194471,1.827456,2.837265,0.155371,0.477115,-0.633003,0.963199,0.953148,1.900162,perciformes/pomacentridae/amphiprion/a-clarkii
0.121004,0.26536,0.969337,26.946076,0.895332,9.543158,108.114414,2.307341,3.640934,0.226338,0.56527,-0.653756,0.98533,0.971646,1.807864,perciformes/pomacentridae/amphiprion/a-clarkii
0.133501,0.486532,0.953931,19.611945,0.886754,7.602646,78.435437,2.286286,3.722823,0.435588,0.642153,-0.642473,0.985146,0.971257,1.7837,perciformes/pomacentridae/chromis/c-chrysura
0.176411,0.242068,0.908382,14.125887,0.904348,7.188014,56.709753,1.858074,2.970335,0.207752,0.534258,-0.60423,0.961039,0.943009,1.736364,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.289131,0.124552,0.989222,32.90852,0.954011,10.448626,132.161589,1.580382,2.407484,0.115834,0.327927,-0.771923,0.975457,0.990788,1.940915,perciformes/pomacentridae/chromis/c-chrysura
0.348406,0.106061,0.981106,35.628456,0.958725,11.489289,143.124869,1.468935,2.22857,0.100069,0.300716,-0.790241,0.972423,0.983096,1.823661,perciformes/pomacentridae/chromis/c-chrysura
0.265271,0.13147,0.945127,22.413271,0.934762,9.243271,90.098344,1.705654,2.594667,0.114435,0.389614,-0.682592,0.96542,0.948018,1.698366,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.150743,0.239746,0.952733,18.849626,0.899811,8.109256,75.66461,2.097247,3.311521,0.203647,0.542927,-0.636327,0.976996,0.960624,1.844648,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.218094,0.090872,0.982721,10.352602,0.95536,5.589316,41.667891,1.829774,2.734267,0.084111,0.303853,-0.786832,0.985486,0.988926,1.757756,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.21998,0.089704,0.957275,22.065071,0.957269,9.199735,88.744587,1.650151,2.482859,0.083787,0.297972,-0.755576,0.97517,0.958245,1.775735,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.249864,0.033695,0.993396,24.255423,0.983152,9.348798,97.571321,1.592525,2.331223,0.040896,0.147361,-0.897155,0.98867,0.99376,1.812379,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.342417,0.044298,0.965561,31.617401,0.977939,11.162156,127.121966,1.3438,1.983771,0.048885,0.181236,-0.833043,0.970114,0.970708,1.744983,beryciformes/holocentridae/myripristis/m-kuntee
0.222462,0.094393,0.968979,20.705654,0.95534,8.791209,83.276698,1.693239,2.545349,0.087476,0.307204,-0.761891,0.977956,0.97221,1.811471,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.336561,0.084757,0.966796,15.897184,0.957622,7.678698,63.98292,1.415834,2.127373,0.079193,0.290236,-0.74787,0.959809,0.980084,1.836033,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.107474,0.993074,0.826426,12.470415,0.755315,6.231169,49.277056,2.342358,4.1638,0.866058,1.000117,-0.362184,0.917294,0.86365,1.595974,perciformes/pomacentridae/amphiprion/a-clarkii
0.090648,0.391341,0.95782,34.197703,0.856385,10.90485,137.080047,2.46269,4.009249,0.330821,0.695128,-0.584958,0.98166,0.966753,1.885386,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.323367,0.086735,0.946545,27.483772,0.956633,10.360332,110.494898,1.349636,2.033847,0.080676,0.294917,-0.718121,0.947412,0.950738,1.908494,beryciformes/holocentridae/myripristis/m-kuntee
0.122165,0.159473,0.981565,33.517814,0.929031,10.837286,134.588137,2.319368,3.53346,0.13889,0.428216,-0.746069,0.992509,0.983575,1.810923,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.265514,0.092844,0.953207,26.130284,0.953578,10.058855,105.055993,1.56705,2.35362,0.085258,0.30907,-0.730574,0.966128,0.955493,1.826617,beryciformes/holocentridae/myripristis/m-kuntee
0.157302,0.225392,0.945458,13.986378,0.901599,6.936364,56.152665,2.02949,3.200127,0.190625,0.530221,-0.623344,0.972043,0.949689,1.900075,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.169473,0.31595,0.904655,17.011676,0.867377,7.868291,68.221545,2.057239,3.337811,0.263151,0.638167,-0.518134,0.950319,0.907905,1.715711,perciformes/pomacentridae/amphiprion/a-clarkii
0.144975,0.627386,0.887559,22.327252,0.886698,8.871477,89.235114,2.132099,3.54365,0.571108,0.660953,-0.614171,0.97814,0.961265,1.836324,perciformes/pomacentridae/chromis/c-chrysura
0.207029,0.141304,0.974101,17.460425,0.937888,7.707816,70.181159,1.793395,2.742752,0.125162,0.393899,-0.719459,0.976797,0.977553,1.822046,perciformes/acanthuridae/zebrasoma/z-scopas
0.207013,0.174782,0.960865,13.346111,0.92509,6.698502,53.627341,2.016989,3.108654,0.151939,0.44527,-0.69039,0.980959,0.965397,1.769521,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.122804,0.787272,0.895331,34.59613,0.829153,11.13717,138.292343,2.278696,3.967264,0.699765,0.851341,-0.496204,0.96284,0.921092,1.701884,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.354441,0.096491,0.895897,17.112699,0.952683,8.19195,68.865325,1.296001,1.972735,0.08838,0.316566,-0.663309,0.926737,0.921175,1.729408,beryciformes/holocentridae/myripristis/m-kuntee
0.191091,0.073301,0.985001,19.170138,0.966349,8.210865,77.119455,1.808948,2.695707,0.071851,0.253213,-0.824097,0.988504,0.986711,1.848079,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.117877,0.174644,0.976293,17.646788,0.917549,7.504767,70.880582,2.279272,3.484488,0.148637,0.462721,-0.720842,0.990102,0.980184,1.873515,perciformes/pomacentridae/chromis/c-chrysura
0.175381,0.140098,0.965667,19.79921,0.931027,8.459524,79.584487,1.951491,2.961679,0.121146,0.405635,-0.705591,0.979999,0.972561,1.875082,perciformes/pomacentridae/dascyllus/d-reticulatus
0.308123,0.06524,0.962718,28.361743,0.967992,10.51682,114.038056,1.416113,2.112349,0.06481,0.240026,-0.782106,0.966263,0.970426,1.82875,beryciformes/holocentridae/myripristis/m-kuntee
0.156626,0.151275,0.967153,18.278668,0.926899,8.025235,73.463998,1.997408,3.045351,0.130138,0.424854,-0.701386,0.981189,0.969426,1.816591,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.207258,0.123408,0.955564,22.733469,0.939307,9.271348,91.388951,1.85302,2.803337,0.108603,0.3737,-0.713623,0.977453,0.960321,1.891356,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.207197,0.307132,0.946636,24.09156,0.897411,9.242946,96.635814,1.93037,3.13166,0.267214,0.578271,-0.627232,0.970996,0.953391,1.764634,perciformes/pomacentridae/chromis/c-chrysura
0.17431,0.294143,0.902085,25.895156,0.871533,9.90913,103.904823,1.991991,3.222137,0.243984,0.617775,-0.523572,0.947762,0.904849,1.811371,perciformes/pomacentridae/amphiprion/a-clarkii
0.251307,0.282095,0.899937,15.363688,0.88501,7.502286,61.640571,1.820299,2.95986,0.238054,0.594351,-0.519327,0.935202,0.905851,1.715537,perciformes/pomacentridae/amphiprion/a-clarkii
0.290159,0.068635,0.949624,34.230884,0.965906,11.615664,137.579903,1.435305,2.141257,0.067194,0.249919,-0.769616,0.965065,0.958914,1.901474,beryciformes/holocentridae/myripristis/m-kuntee
0.225269,0.102329,0.9718,18.486387,0.948988,8.197531,74.354588,1.785715,2.679532,0.092435,0.330319,-0.753377,0.980196,0.975967,1.818518,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.166654,0.108125,0.984042,12.792434,0.948628,6.164616,51.445922,2.012125,3.022135,0.09784,0.338589,-0.784464,0.989835,0.984584,1.848047,perciformes/pomacentridae/dascyllus/d-reticulatus
0.168325,0.076772,0.985893,18.569956,0.96195,7.993384,74.701663,1.96244,2.910191,0.073344,0.270569,-0.822559,0.991391,0.987685,1.826286,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.225593,0.125116,0.987902,32.086159,0.9475,10.407225,128.868993,1.854617,2.815217,0.113663,0.352964,-0.768342,0.984975,0.989517,1.860897,perciformes/pomacentridae/dascyllus/d-reticulatus
0.190844,0.08726,0.978568,12.849088,0.958261,6.607968,51.721113,1.888044,2.818834,0.081858,0.292323,-0.796215,0.987917,0.979828,1.941055,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.099834,0.771795,0.942183,26.829371,0.851284,9.010106,107.107843,2.421514,4.071156,0.694622,0.788,-0.580002,0.981863,0.944715,1.771705,perciformes/pomacentridae/dascyllus/d-aruanus
0.074414,1.201037,0.896266,30.204215,0.791615,9.913594,120.234447,2.534905,4.473919,1.083021,0.983554,-0.465545,0.966321,0.899838,1.884717,perciformes/pomacentridae/dascyllus/d-aruanus
0.185018,0.179967,0.955012,7.964037,0.918387,4.915458,31.982422,1.967013,3.043206,0.154088,0.466706,-0.669112,0.976274,0.955926,1.944453,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.306437,0.097072,0.950348,26.230237,0.952203,10.081664,105.453005,1.490651,2.252124,0.088737,0.31818,-0.733526,0.962485,0.957608,1.919601,perciformes/pomacentridae/chromis/c-chrysura
0.158772,0.126672,0.985424,29.630331,0.940986,10.088084,119.024182,2.111088,3.187951,0.11243,0.374261,-0.765412,0.990354,0.988814,1.81842,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.184038,0.170296,0.95484,27.373999,0.915897,10.128484,109.957753,1.928646,2.957856,0.143783,0.457644,-0.657822,0.972082,0.97013,1.812782,perciformes/pomacentridae/dascyllus/d-reticulatus
0.315474,0.163002,0.982451,10.754023,0.937489,4.974838,43.163042,1.788052,2.768876,0.145809,0.405626,-0.742398,0.980795,0.983923,1.836437,perciformes/pomacentridae/dascyllus/d-reticulatus
0.223596,0.283025,0.947495,13.420607,0.883092,6.581176,53.809748,1.988784,3.187622,0.238146,0.597566,-0.591679,0.965054,0.951605,1.747974,perciformes/pomacentridae/amphiprion/a-clarkii
0.205058,0.157145,0.930721,16.927253,0.927279,7.979358,68.0496,1.861436,2.868347,0.135922,0.430548,-0.654463,0.968812,0.931759,1.837972,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.126138,0.806776,0.859507,18.402611,0.867525,7.913224,73.297268,2.184683,3.654535,0.735789,0.736831,-0.587584,0.975806,0.973373,1.768201,perciformes/pomacentridae/chromis/c-chrysura
0.232848,0.142528,0.980004,31.11329,0.940402,10.528753,124.967705,1.882024,2.879018,0.127381,0.387153,-0.752194,0.984335,0.981209,1.909281,perciformes/pomacentridae/chromis/c-chrysura
