@relation 'instrument'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute class hierarchical aerophone/wood/clarinet,aerophone/wood/flute,membranophone/bimembranophone/bassdrum,aerophone/wood/oboe,aerophone/brass/trombone,idiophone/metal/crotale,membranophone/unimembranophone/tambourine,idiophone/fibrousmaterial/marimba,aerophone/brass/tuba,aerophone/wood/saxophone,aerophone/wood/bassoon,chordophone/pizzicato/guitar,aerophone/brass/horn,idiophone/fibrousmaterial/xylophone,eletrophone/electroacoustic/electricguitar,eletrophone/electronic/keyboard,idiophone/metal/gong,chordophone/pizzicato/mandolin,chordophone/pizzicato/banjo,chordophone/pizzicato/doublebass,idiophone/metal/cymbal,aerophone/brass/trumpet,eletrophone/electronic/synthesizer,membranophone/unimembranophone/timbale,chordophone/arco/violin,chordophone/arco/violadarco,chordophone/arco/cello,membranophone/bimembranophone/snare,eletrophone/electroacoustic/bass,membranophone/bimembranophone/toms,idiophone/metal/bells

@data
-429.867443,185.110086,23.281441,8.647929,7.858821,3.729305,7.396207,1.858981,-3.979772,-3.973918,-8.970146,-6.696795,-9.278345,-5.860626,-7.83479,-0.592546,0.551218,-0.014411,-0.920349,-2.179274,0.277992,1.932825,-1.942294,-2.221043,0.153753,0.489882,-0.940257,-3.020523,-1.767099,0.139368,aerophone/brass/tuba
-587.636751,44.205217,-30.293399,3.483178,5.544932,-11.89074,-15.240008,-17.655625,-19.514589,-21.38529,-30.246561,-9.507492,14.799982,41.994073,47.988395,32.22321,-10.961449,-14.681204,12.942771,20.167149,-5.064131,-14.456757,-2.561418,5.46146,-7.734826,-14.414981,19.847005,22.441419,1.368846,-3.98231,aerophone/wood/flute
-317.746961,64.721248,-10.331874,13.840158,-0.930104,-19.422975,-14.191016,-7.630611,-13.507774,-8.14522,3.852176,3.768173,-13.016176,-4.556933,2.857782,-10.238693,-3.625786,-1.793634,-2.157355,-2.204052,-12.426955,-8.726016,-12.382997,-20.142296,-23.366536,-22.251474,-12.492612,6.027828,15.439549,23.886951,aerophone/brass/horn
-341.764179,2.752821,-25.149038,-17.143071,-31.450979,-26.338481,-16.243194,5.066812,18.414289,-7.39503,-48.212425,-25.735357,2.854166,-4.285689,-13.69765,4.73835,24.503279,-34.071913,-31.300327,13.437061,-4.017559,-0.187934,12.031064,-10.434367,1.842411,-11.367117,-28.497023,24.925679,5.182176,-7.613376,chordophone/arco/violadarco
-433.349964,55.083962,-70.517945,24.769454,-16.334217,-17.459362,-15.975613,-23.571027,-18.203464,-18.807891,-29.07681,-4.432948,5.346678,28.357443,38.344366,22.06231,-4.830638,-8.984597,7.933848,9.795068,-4.395137,-20.508762,-6.825197,7.690399,-12.282667,-19.6653,17.33557,26.487189,-2.517491,-5.827023,aerophone/brass/trumpet
-348.544861,121.46537,-47.332274,-3.22601,-9.858064,-5.414673,6.21914,-10.752337,5.626509,4.381918,-1.450965,2.034537,-2.31914,3.672298,-4.183252,4.913235,6.625266,3.268665,11.43181,3.130133,3.047453,-7.193167,-5.469978,4.336928,1.834504,3.20193,3.47893,-2.681377,-0.410471,-2.430108,aerophone/brass/trumpet
-633.892778,171.546282,33.929665,5.041862,1.981939,-9.163191,-7.466638,-9.102237,-12.052323,-6.555074,-0.374888,1.151334,-4.746937,-8.681633,-4.859238,1.81771,0.777198,-1.514176,1.508688,2.294092,1.720304,-4.047187,-7.320659,-3.636048,3.329597,2.495729,-1.964442,-2.94531,-0.224626,0.531633,aerophone/brass/horn
-437.355609,198.753806,8.406731,6.9264,7.382261,3.567504,-3.586062,-4.514391,-7.648659,-6.637119,-1.701912,-2.175105,-9.654618,-9.029457,-9.065327,-1.898382,1.685126,-0.267743,-0.446197,-0.694617,2.026631,3.411845,4.644169,0.193336,-1.923095,-1.811954,-1.052819,-2.660431,-5.465647,-3.923206,aerophone/brass/tuba
-527.118452,78.06111,-35.345479,-12.399225,-13.635213,-2.491623,-13.934522,-8.426933,-3.962905,-4.60734,20.099157,34.223856,17.660254,-1.239608,-8.785599,-0.876773,14.146757,-5.605643,-25.485195,1.804334,17.962145,4.371085,7.018128,13.893169,4.519998,-10.299693,5.178701,10.958811,-13.3883,-7.359278,aerophone/wood/bassoon
-484.629985,156.261,-6.889063,19.315961,-18.266829,-15.861454,-8.342397,-6.676447,-6.112213,-6.774811,0.905016,2.291033,-7.259221,-2.411746,1.990983,0.781724,1.724778,1.810243,3.421531,1.647169,0.906501,-0.907535,-7.586101,-5.617766,-1.094293,-0.963768,-4.251988,-6.01908,-3.831177,1.425633,aerophone/brass/horn
-567.615103,-35.383492,-37.210938,42.522636,40.215494,18.967257,-29.723654,12.023312,13.748285,-26.208909,-12.183267,30.052976,-19.608601,15.313826,-10.268588,17.362466,23.889677,-30.067489,35.516067,-4.553574,12.054556,-10.656851,15.928098,-1.177807,2.154121,-18.985605,18.037457,-3.921898,-8.938717,-0.016332,aerophone/wood/clarinet
-538.445249,-37.331554,-2.875036,-14.244088,-13.017923,18.153395,25.198811,22.839141,-19.566381,-9.771184,0.077276,12.918571,17.346827,-6.166321,-0.737726,-15.724409,13.227141,-6.313728,8.740427,-5.155228,-12.355496,3.462228,5.233662,0.358019,0.670934,-2.952464,-6.342624,4.122574,5.476482,-1.161823,membranophone/unimembranophone/timbale
-330.527153,-70.446654,3.222888,-3.41989,14.228957,-17.283767,0.603247,-7.069457,3.347753,-7.207963,-2.919687,-8.769915,-3.867496,-5.35147,-0.561157,-7.701672,-1.06466,0.25851,-6.096874,-3.499612,0.080478,-1.787265,-1.204155,-3.142679,-5.880613,-5.813078,0.694039,-2.773241,-2.353629,-1.402494,membranophone/unimembranophone/tambourine
-376.786681,123.453936,-47.952133,10.883547,-11.014818,1.996422,-2.531663,-14.298593,-5.760016,-8.205162,-2.841376,1.379284,-0.857579,-1.787361,-4.337709,-0.415066,-5.004886,-5.104426,-0.268563,-1.076219,-4.062114,0.98119,-2.429374,-1.147629,-2.426192,-1.978691,-2.026634,0.982928,0.675662,1.205275,aerophone/brass/trombone
-509.632865,202.629818,29.685894,23.643521,9.891151,7.784075,3.49658,-8.88411,-7.556996,-3.929492,-13.609641,-2.895789,-3.305478,-6.29941,-8.485994,-0.793606,5.08678,0.682735,0.233935,1.793418,-0.541246,0.587764,0.192851,1.006046,-0.267976,-1.025918,-2.271193,1.130871,-2.909136,-4.641696,aerophone/brass/tuba
-507.555905,108.707978,-14.788277,-23.77745,-20.645823,-21.103382,-2.96236,-5.867559,-10.03709,-28.284652,-33.127249,-2.978066,13.475742,22.260373,42.065009,18.12268,-10.151741,-1.020717,3.28652,14.099512,0.65176,-17.920678,-3.421538,5.382215,-11.471186,-9.044622,11.550397,25.704376,0.334118,-5.432735,aerophone/wood/bassoon
-427.919245,-32.593543,-84.246545,-16.039862,-29.069826,-12.768144,-22.605917,-17.993705,-27.653308,-28.375445,-23.877638,3.604432,25.348976,43.039294,26.676297,-11.537482,-19.434027,3.337923,12.988102,-5.067105,-29.070403,-15.76246,1.002047,-11.951714,-17.798847,18.281228,23.043437,-6.30246,-3.052155,13.096054,aerophone/brass/trumpet
-520.891342,2.71102,-60.207651,-2.838795,-13.777441,22.27846,29.107562,26.765898,-30.914145,-19.848554,15.313284,17.301713,-13.502031,-9.988032,-9.069926,-23.236778,24.565676,36.302874,-9.850775,-0.477585,7.987513,4.447627,19.165531,10.932119,8.121228,-12.974197,-2.511997,18.446527,-11.221148,0.138447,aerophone/wood/clarinet
-558.622524,135.755331,-57.818075,-11.554134,-6.438318,-13.496234,-7.106616,-12.233651,-9.691369,-10.583088,-19.710302,-13.095704,-19.047043,-12.557507,3.990227,13.529955,29.552934,27.534222,7.225905,-9.000471,-6.308772,11.269649,8.294685,-5.560918,-5.077254,8.810317,8.507713,-8.824965,-7.517668,2.47768,aerophone/brass/trumpet
-455.779933,16.729626,-61.865768,-13.003403,5.364176,8.21583,-13.485339,-8.676727,-4.656884,-11.397166,-20.657068,5.992768,11.993517,46.999788,40.920883,-8.213845,-19.118347,7.300152,23.548685,7.031416,-23.489971,-3.48723,5.073277,-4.438195,-7.992324,20.192995,21.006998,4.855467,-3.235989,12.160912,aerophone/wood/oboe
-371.145403,174.092634,-22.474662,14.481041,2.732756,3.320877,2.037991,-5.770687,-7.588863,-7.558624,-14.150563,-11.909811,-18.572131,-11.035892,-8.896888,-4.120773,0.454576,-2.568311,-4.177366,-7.416009,-3.843116,-1.354811,-1.459515,-3.536785,-6.346568,-1.070231,-1.164264,-3.181222,-0.611244,0.062662,aerophone/brass/tuba
-501.287648,165.417509,6.749049,8.56897,4.306237,-9.018465,-10.556753,-17.02292,-14.296839,-7.668817,-11.874891,-9.302068,-15.793805,-12.241238,-19.38273,-14.198739,-16.065829,-11.293612,-4.370839,8.897661,23.477522,23.510648,11.412737,2.392584,0.112433,4.504267,6.511823,1.28123,-4.301001,0.394117,aerophone/brass/tuba
-667.57802,177.344904,80.90381,50.663229,32.042325,12.107532,1.569347,-4.246433,-2.124224,-2.412298,-12.69434,0.085593,7.225173,0.643524,3.447162,4.984608,-10.794029,-4.081321,11.108719,-3.101419,0.656506,4.263893,-6.547481,0.276745,9.026784,-2.080371,-3.900567,3.922103,-5.553105,-0.889793,aerophone/brass/tuba
-425.339473,-24.599161,-42.584763,18.862389,-1.454009,-5.802293,1.479938,-11.915796,-24.232663,13.896178,5.960696,-3.238174,14.046353,3.298368,-5.95291,9.90925,12.846793,-15.165413,9.282507,10.128502,-12.114931,8.868829,5.84578,-4.84039,-1.540206,13.070969,-6.071634,11.298602,11.4554,-1.04897,aerophone/wood/flute
-734.980039,84.075053,-17.844778,12.201166,10.871897,-9.544224,-14.401092,-21.627934,-21.076569,-9.263343,-12.712665,-17.369046,11.970588,45.726313,55.67229,30.073859,-3.744223,-4.821487,10.800528,16.55312,1.265731,-12.34911,-0.339307,5.746741,-7.745102,-10.691685,12.311435,19.12571,1.935541,1.071712,aerophone/wood/flute
-273.217634,84.266893,-40.643787,14.195673,-19.176792,-15.591384,-1.64416,3.91878,1.95104,-4.744804,-7.227856,1.726789,-8.536751,-6.888056,-8.6513,0.872542,-4.090126,-5.294389,-2.360685,-1.026309,-0.252101,4.687867,-1.104733,-1.550743,1.700563,1.743413,1.097428,-0.053505,-2.839717,-2.058792,aerophone/wood/saxophone
-336.991529,69.553159,-26.583117,9.49818,-13.970205,5.009284,4.801012,2.361187,5.072659,0.0616,5.355973,16.415161,0.410432,17.234658,20.290868,5.959787,2.584294,-16.121803,-26.784672,-28.463426,-6.659154,0.733401,-7.762012,-11.356785,-11.5465,-4.647391,-4.41856,-7.435946,-10.620571,-0.481077,aerophone/wood/clarinet
-615.740546,55.994549,-42.283177,0.340223,-10.471457,-17.639739,-18.081352,-21.011446,11.244946,36.657785,28.235561,12.592775,-10.504004,-16.259858,-5.497641,-11.078107,-22.644056,-9.770063,16.343914,42.068111,19.512198,6.578773,-0.694067,-2.684297,8.331352,14.798732,-7.160948,-3.391186,10.397355,9.026517,aerophone/wood/flute
-488.535221,-40.999931,-55.022094,-3.41926,12.982492,26.033103,17.231452,-30.299534,4.690633,40.182952,-0.810533,-33.544801,17.168785,11.830444,18.073117,28.624622,-25.414702,0.261085,20.622509,-21.472547,9.472554,-10.068955,16.378619,-4.900757,8.455749,-5.426789,-3.082648,17.326179,-7.402722,6.290915,aerophone/wood/saxophone
-613.313728,129.948375,0.92117,34.765075,14.374495,16.649191,6.720231,14.227405,6.678648,10.532768,7.048891,7.310155,4.784721,5.933409,3.192967,5.047277,2.692955,2.912559,2.198017,-0.413922,-0.881223,2.358393,0.663305,1.397228,-1.043301,2.405512,3.386219,0.829964,1.759266,2.3751,membranophone/bimembranophone/bassdrum
-585.821756,-37.155431,-40.514017,47.681156,43.855533,13.269662,-27.887715,15.327475,22.251152,-40.967405,-2.900259,19.178982,-20.772546,14.689385,-10.082735,22.936936,4.708883,-20.471524,31.124418,2.724755,9.307345,-8.183162,18.115954,-6.473675,3.97219,-13.706589,17.902328,-7.653987,-5.836109,-1.257438,aerophone/wood/clarinet
-471.69196,-0.591099,-66.62659,-16.613959,-12.118203,-11.251902,-27.701555,-29.10394,-33.153389,-18.64315,9.941837,44.874583,38.485418,12.334605,-27.290438,-12.854769,12.263534,-2.595834,-28.47996,-34.195671,-0.64134,11.143179,4.370463,20.432844,22.022539,-4.301055,-12.073354,1.549044,3.799833,-12.702163,aerophone/wood/flute
-380.524023,38.25129,-50.245062,0.308359,-12.010203,-7.446975,-20.778845,-14.76157,-9.392956,13.120597,24.653747,25.222626,-5.299766,-22.111497,-4.224886,-3.855702,-12.729339,-29.371531,1.323201,22.785624,2.679066,-2.186586,9.696265,7.412518,-4.384016,2.389465,4.776509,-8.128988,2.115435,5.801008,aerophone/wood/clarinet
-472.752303,200.846714,7.387649,2.571929,-0.571071,-7.236537,-4.183058,-10.534943,-8.736317,-2.3245,-10.810023,-0.996336,-3.769056,-8.065966,-8.190443,-2.00079,2.430642,0.178801,-7.496299,-4.114998,-7.124552,-2.337491,-2.317544,-4.172752,-10.664106,-8.84713,-8.788369,-15.609365,-22.68431,-14.881189,aerophone/brass/tuba
-206.248967,25.196671,14.692051,17.60222,8.448981,-1.702203,0.588835,5.236885,-2.351013,-0.750121,-1.744657,-4.393577,-5.808425,-3.571809,-3.735453,-2.761299,-3.60514,-3.024437,-2.20128,0.432011,0.152773,-4.006275,-7.422657,-6.481328,-7.581588,-6.760272,-5.077814,-0.712532,2.210892,2.211315,membranophone/bimembranophone/snare
-519.312322,177.184037,24.330614,19.264706,10.245918,-4.812476,-6.041779,-9.552837,-9.007833,-2.769891,-6.326647,-2.21011,-8.084635,-7.636868,-12.770596,-8.230011,-11.370574,-7.851904,-7.531377,-12.123347,-13.052866,-15.262467,-13.016353,-11.131159,-1.533262,6.794921,10.447197,9.330791,2.004908,0.193103,aerophone/brass/tuba
-511.959147,47.464624,-43.376109,2.703117,-43.406682,-28.119782,-24.806888,-20.183232,12.224149,23.866416,30.736733,24.423955,-20.990698,-13.659072,-3.504246,7.057688,-22.900709,-14.812696,30.366663,26.208102,1.605193,5.436486,14.800805,-17.64859,-0.12802,12.531257,-12.011088,-7.573188,24.155373,1.578581,aerophone/wood/clarinet
-622.730863,119.542401,-1.746067,-11.599308,-11.629686,-22.19808,-22.507168,-31.751081,-28.552674,-12.787648,-26.634024,-12.349248,4.030941,31.961309,48.804729,26.03714,-3.630898,-8.034347,9.831212,17.868341,-3.214067,-7.47688,-9.271022,-0.93392,-1.693012,-9.407703,7.013872,17.500231,9.885569,-0.997323,aerophone/brass/horn
-386.048612,29.264055,-20.996794,-3.632245,-15.890258,-21.594461,-26.374969,-14.553417,-20.677989,-17.503059,-28.699073,-19.670898,-12.460742,11.175377,37.345194,42.875112,10.643336,-17.227848,-12.310585,18.911447,18.213995,-5.876003,-20.263059,-2.797426,9.719313,-19.555829,-26.932805,8.170643,23.775673,4.42039,aerophone/brass/horn
-482.511925,43.142606,-36.943958,-20.936386,-20.198504,0.271376,-4.053935,-2.500326,-31.085625,-18.278356,0.09545,17.694536,44.33892,30.507279,7.496068,-16.163355,-3.925805,21.960917,11.129583,-20.223755,-15.627192,12.116967,4.559953,-4.703085,21.403293,24.196282,-9.739372,-5.564371,15.930005,1.680769,aerophone/wood/bassoon
-524.928475,167.982969,-20.043517,-17.611579,-1.469776,-1.07053,-3.000343,-9.427233,-8.149952,-3.851312,1.36435,-4.562872,-2.660307,3.018977,-4.05393,3.33502,0.717614,4.343631,3.088532,3.063719,-0.434256,-1.518331,0.009197,0.968817,-1.973856,-1.376974,-5.442712,-1.743831,-1.015548,-1.057366,aerophone/brass/trombone
-382.386574,2.581813,-31.931738,2.080969,-41.913723,-14.089452,-12.669262,20.337018,28.992106,23.333618,-4.307632,-28.367829,-5.811231,12.074963,-4.215588,0.312705,34.75755,17.103636,-28.719213,-12.601814,6.847581,-8.252951,7.164131,14.244776,-7.618545,22.775836,1.342561,-27.009588,8.988081,0.486498,aerophone/brass/trumpet
-509.284265,163.795631,20.272111,20.958549,-1.837642,-4.866847,-13.616015,-5.527266,-14.14789,-23.46536,-2.74966,-0.692491,-3.210893,1.076258,1.067145,2.683107,-5.453055,5.968051,-2.312134,-6.013412,-5.037697,-1.908783,2.314167,-0.890776,1.026009,4.375452,-0.688913,-0.177925,2.922385,-0.299241,aerophone/wood/bassoon
-387.067571,40.640188,-31.66573,-4.298255,-27.721581,-18.655205,-3.505603,-14.729674,-18.968409,-10.502,-16.077395,-18.556426,-23.628337,-16.174118,-34.549736,-34.042121,-11.856934,32.518654,40.000397,29.045229,2.912895,-8.017309,-1.131528,13.437609,7.682724,-13.537486,-8.689786,4.974737,14.81453,-7.072458,aerophone/wood/saxophone
-509.709932,84.533816,-45.329443,-6.587216,-21.711865,-26.976423,-20.160789,-21.60435,-32.392615,-20.008021,-1.625941,33.903029,44.176821,26.39391,5.714338,-24.641886,3.413199,19.627339,0.777547,-22.727111,-15.06589,1.403639,2.548337,1.853747,19.491404,23.127151,-10.192679,-6.355195,12.958537,4.712227,aerophone/brass/horn
-529.730891,23.260597,-48.340593,-4.021571,-35.573866,-24.001913,13.677418,37.538907,35.585125,15.178006,-33.85742,-24.298191,12.312235,15.719907,6.02194,27.749685,25.608057,-23.093322,-21.40019,13.205942,-3.900515,9.64459,14.874659,0.28879,7.98329,-2.091932,-16.1162,14.596103,10.725856,-4.287315,aerophone/wood/saxophone
-615.984396,-42.240007,-20.046561,29.646633,-3.004339,10.427702,-34.956622,22.008705,32.547131,-35.014535,-13.36544,47.024145,-10.721573,5.813742,-6.437226,6.102039,22.293318,-30.8042,34.928679,-14.158477,8.846891,-7.279456,14.469686,-2.29442,12.715466,-27.0391,24.972766,5.190974,-12.033902,6.205423,aerophone/wood/clarinet
-348.722487,-3.967219,-47.035896,0.802605,-35.007659,-24.988127,-21.961653,-16.144866,-1.557594,33.0265,17.414802,11.424871,-19.645382,-27.236332,4.037486,-1.037741,-11.003971,-3.892865,20.450239,21.745312,-13.413145,8.530954,-0.022046,-12.383456,10.044881,0.30702,-10.544215,4.263414,8.704912,-1.265564,aerophone/wood/saxophone
-492.842563,162.160032,-17.648669,-7.26972,2.054629,1.78635,-8.444907,-6.617549,-6.429634,-8.129697,3.146646,-4.215141,-7.403714,-2.072072,-6.922083,-1.945697,-4.795124,-6.036682,-2.693654,-3.319641,-5.774405,-7.085249,-5.011459,0.974076,-6.941075,-11.643703,-13.285966,-12.358476,-18.965633,-15.631214,aerophone/brass/trombone
-617.76692,-27.419589,-54.387382,11.706426,-12.656072,33.37334,17.91358,-7.296719,5.155288,52.180026,-16.370391,-10.39056,13.324694,22.845349,14.272651,-1.338582,-27.7787,40.756633,3.376094,-13.212232,8.16307,5.816508,13.078758,-0.062391,-1.004431,-11.202862,33.23851,-11.056098,-5.774361,9.835915,aerophone/wood/oboe
-560.863509,171.914278,-11.535547,-15.069762,-0.111048,-3.310565,-5.169373,-9.482813,-12.394745,-4.517131,9.459625,-3.000667,-5.48857,2.822984,-1.970088,1.866184,2.357451,4.163993,6.925661,3.64697,0.629413,-1.848473,-1.614373,3.759705,-2.008486,-2.20808,-3.836426,-3.998119,-0.524586,-0.737848,aerophone/brass/trombone
-556.198275,35.743706,21.776097,40.964924,13.425328,12.05706,4.532484,-0.779727,-9.536191,-6.964001,-5.178198,-4.82708,-11.88772,-13.725512,-9.837194,-10.326678,-10.860723,-9.032734,-15.50582,-15.005162,-17.094899,-11.384741,-4.061428,6.270075,9.301022,12.170983,15.386006,9.629178,6.17568,4.067405,aerophone/wood/saxophone
-459.048964,91.984389,-42.47214,3.659875,-21.780401,-28.48468,-18.908394,-15.614747,-21.200989,-19.508638,-10.648983,11.900809,29.291132,35.510539,17.714089,-9.846471,-11.040035,11.448102,14.624777,-5.532497,-25.197633,-8.407512,5.582751,-10.377084,-3.679667,17.243229,14.667939,-9.097708,0.470873,12.024781,aerophone/brass/horn
-362.774874,1.576051,-41.471792,0.092207,-32.144762,-26.235777,-10.880793,0.774279,11.464447,35.190728,-8.095327,-17.843967,-22.538577,4.609152,-0.055484,-8.214918,10.940245,28.796841,-2.740435,-20.329229,-1.320966,-5.304584,-2.426366,10.470955,-5.147976,-1.76943,16.858743,-2.222018,-8.737984,3.475187,aerophone/wood/saxophone
-537.478349,-1.925898,-63.159795,4.230963,-10.214028,6.356808,5.997467,-6.90183,-23.704325,21.317177,18.406729,6.714368,-8.802443,18.695593,-1.234919,28.118229,36.183073,-17.237238,-21.585409,20.142268,-0.171288,6.862542,-15.40938,3.507265,-9.676854,18.849223,30.146229,-21.616233,4.80133,9.140171,aerophone/wood/oboe
-503.909406,203.502623,-32.325971,26.763426,17.453945,11.787851,14.291029,6.501479,4.332428,-7.051189,-1.868166,3.038611,2.893738,-3.072086,-6.408034,5.387879,3.069733,7.052099,1.939173,-6.646695,-1.01595,-5.886516,-5.521339,4.155555,-1.152984,-8.201619,-4.140239,-2.382464,1.019263,-1.389785,chordophone/pizzicato/doublebass
-654.494587,168.036963,50.057773,21.079305,15.734529,3.297978,1.823085,-9.198219,-14.704492,-3.272133,-18.525658,-18.971212,-13.163292,-12.711609,-12.777752,-1.910301,-13.869094,-8.876255,10.84119,10.522232,15.767171,12.858585,-0.329596,-0.967757,8.561134,1.220797,0.579201,0.786914,-5.608457,-1.667732,aerophone/brass/tuba
-392.244408,-20.669031,-36.124286,27.229349,5.065844,2.645256,9.100363,-13.489924,-17.453429,8.127949,0.439063,-11.341022,-0.724186,-7.799803,-12.664802,0.817003,1.175213,-18.293817,1.096579,2.408528,-11.509354,1.621408,0.168037,-1.584644,0.472757,4.575744,-5.456647,9.411091,6.576437,0.156215,aerophone/wood/flute
-490.433038,175.50853,15.582457,18.374608,-7.853936,-13.87794,-16.75682,-7.971729,-8.182969,-14.636957,-8.744805,2.885387,-1.446409,-1.497308,6.268539,0.564636,-9.250271,0.578802,-6.996547,-0.801754,2.874676,4.1053,0.045512,-3.800381,3.105424,3.891507,-2.260219,-3.926609,1.374747,-3.218364,aerophone/wood/bassoon
-450.4207,154.894121,-47.274676,2.21224,-7.091069,4.086946,-13.836837,-24.096123,-17.924959,-8.292942,5.592494,-3.393362,2.232148,-2.072925,-9.333547,-1.548175,-5.198857,-9.011775,-3.07423,-8.302829,-9.548975,-5.599864,-2.744623,-2.245023,-2.211588,-4.298599,-7.147999,1.799786,-3.353944,-1.025004,aerophone/brass/trombone
-316.32388,85.261192,-61.283753,7.934464,-37.762476,-8.576652,-14.155106,14.325103,0.633606,24.202456,25.364983,-6.696813,16.927334,-7.248854,-19.372567,-4.925634,1.188023,-16.537962,9.920662,3.757579,2.17559,2.551688,7.59382,-5.440451,-3.868517,5.173435,-10.11582,1.917412,-2.590944,-1.961715,idiophone/fibrousmaterial/marimba
-273.493008,29.887002,-46.167957,16.43852,-20.217187,2.652352,-9.97208,-23.657129,-23.278072,-4.551362,-11.482989,-10.990905,12.082706,2.989024,11.459073,25.304546,-0.616104,7.834245,2.946214,6.87782,-6.706666,-4.297895,-10.198051,-12.89007,5.16623,-10.047941,-7.184289,2.254091,-4.163889,6.735534,idiophone/fibrousmaterial/xylophone
-397.247426,6.434582,-33.789247,-8.457346,-36.506375,-8.436821,-29.745706,1.859333,-5.361918,-12.354806,-15.72142,-15.884571,-40.220207,-38.554738,-0.216765,23.52332,45.057357,40.80345,14.765984,-18.876766,-3.868693,18.742325,17.645343,-13.357029,-16.478699,3.854258,11.483818,-8.879918,-16.384998,1.917209,aerophone/wood/saxophone
-382.146015,140.420646,-28.182518,38.508748,-6.005991,5.800216,6.268296,-3.981223,4.866789,0.181295,2.397319,-8.059159,3.812188,-0.543783,-14.884796,-11.693752,-1.508633,-12.49401,-6.361524,-7.900496,-9.628179,-4.672367,-8.534698,-6.529609,-5.056164,-9.397389,-19.171042,-21.74296,-20.33201,-5.637083,chordophone/arco/cello
-548.297235,88.570439,-40.359065,1.869641,-20.37383,-26.398264,-21.40257,-26.095414,-26.622883,-15.147705,-3.393955,29.817328,37.624852,36.812863,11.041801,-21.057311,-4.819346,22.374188,6.939322,-23.013645,-19.365154,-0.392675,2.763718,-6.146997,19.438607,22.18933,-1.337904,-10.827891,10.280875,5.468213,aerophone/brass/horn
-407.989494,82.229474,-23.27995,-1.718836,-4.059074,-3.296028,-10.268011,-5.675741,-11.254058,-12.027802,-10.647417,-14.959567,-13.166878,-11.815244,-11.87843,-14.671364,-20.808586,-26.124071,-28.017966,-25.627228,-11.229904,10.965134,27.95079,25.262302,14.008713,-2.191097,2.016556,3.732452,9.177782,-4.046616,aerophone/wood/flute
-570.124236,190.208696,49.833893,24.644443,16.613397,-0.20528,6.479883,1.502164,0.010327,5.875566,-5.19399,-3.851074,-7.397434,-8.186011,-5.615618,6.387512,3.317843,-0.724813,-0.942258,-2.647563,6.819836,8.665262,2.434179,-2.758367,-0.507373,-0.774119,0.053992,-0.077858,-7.33731,-5.490139,aerophone/brass/tuba
-701.436286,22.957469,-31.888669,-15.328734,-10.520334,-1.710447,6.263102,23.483365,23.423823,1.821314,-32.848554,-13.176918,12.661678,16.146051,25.437972,37.901444,17.534533,-25.851437,-17.583203,16.49013,12.593478,7.595044,0.744972,2.514312,1.128236,-10.728849,-13.824906,17.290195,13.549605,4.649753,aerophone/wood/flute
-449.585693,50.29816,-25.189769,18.915781,-12.396978,-7.658437,-33.894144,-22.435348,-17.610009,8.839316,-0.945307,2.968069,21.729201,23.17019,2.607235,-4.349048,-6.231689,-6.75208,-22.664411,-29.502794,-9.510701,0.138992,-1.835844,-3.618714,11.434517,13.820007,-2.815966,-4.124399,5.040713,9.584957,aerophone/wood/clarinet
-523.381648,82.015535,-35.927982,-22.002146,-24.933481,-9.675387,-21.750365,-28.554248,-12.260181,-5.445474,22.255887,28.062229,27.804824,-0.600635,-18.552557,1.309252,6.703382,-10.455041,-21.113428,-8.348025,11.654119,8.184229,9.531586,17.683258,1.132189,-10.09078,-2.014858,9.07927,-7.985065,-8.14151,aerophone/brass/trombone
-293.159953,-39.218753,-17.377787,17.396628,5.11117,28.24854,8.17443,1.512702,-7.60784,-7.21446,-4.786784,3.886702,-4.620058,7.855666,-4.489614,-9.089394,4.279888,2.16118,-3.363346,-2.707347,-5.113784,-1.919435,-5.733887,-5.171331,-3.743075,-7.221654,-2.279156,-0.272978,6.251619,6.785273,membranophone/unimembranophone/timbale
-475.635099,88.56891,-75.652842,6.263424,-32.098866,-16.059041,-14.762571,-18.154378,-23.664882,-22.320455,-27.95279,0.304405,22.45447,42.697096,26.704235,-4.477013,-11.095743,8.358179,17.776753,3.282952,-18.00252,-12.829695,0.995721,1.458791,-4.522127,15.551565,20.379145,0.022617,-3.576177,5.937529,aerophone/brass/trumpet
-388.828355,-48.336649,-21.051684,-48.192206,-10.549911,2.134339,33.678361,-7.083579,-8.290567,-32.750448,-9.052116,5.82072,10.824281,-2.045802,-6.147397,-11.751382,-5.626306,6.558999,-7.556207,8.599056,-12.501345,-4.681143,-4.845211,8.057482,-4.651907,7.56303,-7.802448,2.714583,1.116762,2.767444,idiophone/metal/bells
