@relation 'gasch2.train'

@attribute "des460_plus_0point02__mms___5_min" numeric 
@attribute "des460_plus_0point02__mms___15_min" numeric 
@attribute "des460_plus_0point02__mms___30_min" numeric 
@attribute "des460_plus_0point2__mms___45_min" numeric 
@attribute "des460_plus_0point02__mms___60_min" numeric 
@attribute "des460_plus_0point02__mms___90_min" numeric 
@attribute "des460_plus_0point02__mms___120_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___5_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___15_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___30_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___45_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___60_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___90_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___120_min" numeric 
@attribute "dun1__plus_0point02__mms___30_min" numeric 
@attribute "dun1__plus_0point02__mms___90_min" numeric 
@attribute "dun1__plus_0point02__mms___120_min" numeric 
@attribute "wt_plus_gamma_5_min" numeric 
@attribute "wt_plus_gamma_10_min" numeric 
@attribute "wt_plus_gamma_20_min" numeric 
@attribute "wt_plus_gamma_30_min" numeric 
@attribute "wt_plus_gamma_45_min" numeric 
@attribute "wt_plus_gamma_60_min" numeric 
@attribute "wt_plus_gamma_90_min" numeric 
@attribute "wt_plus_gamma_120_min" numeric 
@attribute "des460_wt___mock_irradiation___5_min" numeric 
@attribute "des460_wt___mock_irradiation___30_min" numeric 
@attribute "des460_wt___mock_irradiation___60_min" numeric 
@attribute "des460_wt___mock_irradiation___90_min" numeric 
@attribute "mec1_plus_gamma_5_min" numeric 
@attribute "mec1_plus_gamma_10_min" numeric 
@attribute "mec1_plus_gamma_20_min" numeric 
@attribute "mec1_plus_gamma_30_min" numeric 
@attribute "mec1_plus_gamma_45_min" numeric 
@attribute "mec1_plus_gamma_60_min" numeric 
@attribute "mec1_plus_gamma_90_min" numeric 
@attribute "mec1_plus_gamma_120_min" numeric 
@attribute "des459_mec1___mock_irradiation___5_min" numeric 
@attribute "des459_mec1___mock_irradiation___30_min" numeric 
@attribute "des459_mec1___mock_irradiation___60_min" numeric 
@attribute "des460_wild_type_plus_heat_20_min" numeric 
@attribute "des459_mec1_plus_heat_20_min" numeric 
@attribute "mhy1_dun1_plus_heat_20_min" numeric 
@attribute "des460_vs_des460_ypd_log_phase_control" numeric 
@attribute "des459_mec1___log_phase_ir_time_._0_sample" numeric 
@attribute "des459_mec1___log_phase_mms_time_._0_sample" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison_.2" numeric 
@attribute "des460_genomic_dna_vs_mhy26_dun1_genomic_dna" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type___log_phase" numeric 
@attribute "prs_rox1_gal_media" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
0.280874,-0.296103,1.165799,0.799784,0.819445,0.904697,1.163023,-0.456274,-0.351683,0.182718,-0.105489,-0.334775,-0.407922,0.103251,0.361898,0.535299,-0.077385,-0.486385,-0.470768,0.133812,0.337587,0.633886,1.1712,0.906595,1.112355,-0.09093,0.240545,1.299171,0.185005,-0.846067,-0.176942,-0.481455,0.370046,0.541738,-0.245331,0.573177,0.782537,0.012163,1.2927,1.245006,-0.291713,-0.323041,-0.274368,-1.605141,0.076873,-0.35461,-0.466809,0.102608,-0.502829,1.977605,-0.057082,3.034213,01@01/05@01/05/09@01/05/09/04@01/05/09/07
0,2.103887,2.315983,2.11946,2.001103,1.143842,-0.076662,0,1.75846,3.093505,2.772413,2.24646,2.012852,1.310806,0,0,0,0.691808,1.45175,0.928151,1.645579,2.02171,0.527968,-0.817164,-1.354123,-1.341143,-2.702327,-1.422108,-1.17084,0.694906,2.288109,2.845249,3.233347,2.396421,1.929353,2.042464,1.284178,-0.394547,-1.163382,-1.932034,-1.033779,-0.483503,0.057423,0,-0.622005,0.003238,-0.440752,0.079064,1.177127,-1.177196,-1.980903,-0.17019,20@32@20/01@20/03@20/09@32/07@20/01/27@20/03/25@20/09/16
0.390022,0.051329,-0.239532,0.050476,0.057972,0.503276,0.749795,0.752042,0.531161,1.312757,0.68219,0.791661,0.5751,0.584386,0.586903,0.195197,0.890543,0.664172,0.213172,-0.20015,0.148023,-0.093174,-0.737815,-0.067594,-0.519906,-0.126925,-0.517154,-0.236562,-0.056656,1.177501,1.710945,1.362786,0.814471,0.380242,0.842011,-0.832228,-0.89715,0.601757,0.419834,-0.787955,0.668929,0.825109,0.896579,-0.403789,-0.884546,0.257095,-0.525438,0.816776,-0.328077,-0.363616,-0.196385,-0.423298,01@02@20@32@01/05@02/10@02/13@20/01@32/01@20/01/15
-0.037077,0.539212,1.034176,0.993634,0.958895,1.403484,1.51937,0.723065,1.39085,1.034264,1.100645,0.863423,1.069954,0.982974,0.811907,0.917914,1.277714,-0.106745,-0.062446,0.328152,0.666165,0.430575,0.060538,-0.355308,0.108582,-0.388486,-0.108565,-0.414589,0.843849,0.625013,0.124673,0.730713,1.02511,0.635103,0.238498,0.831747,0.6725,0.208694,-0.010046,-0.463943,0.719202,0.559001,0.798424,0.229776,-0.707054,-1.318046,-0.343037,0.600956,-0.57273,-2.122642,-1.231549,0.372888,10@14@40@10/01@10/03@14/13@40/20@10/01/03@10/03/01
1.519461,3.774516,2.21676,1.89765,1.799267,1.085764,1.087739,0.754939,1.715042,1.666229,0.807317,1.204833,0.320985,-0.104298,3.791964,2.435621,1.090582,1.080176,0.990686,-1.385054,-1.654941,-1.18929,-1.711971,-1.167973,-0.070017,-0.966799,-0.030985,1.829342,1.779967,0.746494,0.271757,0.395963,1.082978,0,-0.856484,0.268977,-1.075151,1.599425,0.999123,0.301643,0.181504,0.597871,-0.249484,0.129375,0,0,-0.261608,0.028052,-0.663602,1.243641,-1.008184,0.227903,01@01/01@01/04@01/20@01/01/03@01/20/17@01/01/03/05@01/20/17/01@01/01/03/05/01
2.577717,1.78356,-0.122084,-0.318586,-0.48882,-1.107532,-0.965019,0,-1.497934,-1.713177,-2.031611,-1.587338,-2.253595,-1.392043,0.561902,-1.237485,-1.572296,-0.061654,0.949854,-0.235999,0.23438,-0.44234,-1.244541,-0.643022,-0.926841,0.621763,0.462941,0.342517,-0.575591,-0.053947,0.603161,-0.807887,-0.694722,-1.439113,-0.754625,-0.97216,-0.081579,0.095416,0,0.020641,0.856905,0.643717,-0.382201,-2.041366,0.474383,0.908562,-0.518924,0.420452,-0.349047,0,1.638571,0.598965,01@01/01@01/02@01/01/03@01/01/05@01/02/07@01/01/03/05@01/01/05/03@01/01/03/05/02
-0.155716,-0.25175,0.534007,0.561198,0.498342,0.739004,0.073907,0.143537,0.331436,0.198785,0.860649,0.750344,0.639743,0.850897,-0.493118,0.112297,0.197937,0.17544,0,0.073435,0.067985,0.600738,0.108109,-0.282118,-0.164968,-0.078932,0.499145,-1.369287,0.604732,-0.260297,-0.692667,-0.088488,-0.222521,0.516504,-0.146019,0.268977,0.216169,0.44071,0.102666,-0.432402,0.480954,0.554018,1.091507,-0.739614,0.337566,0,2.699154,-2.385208,-0.223225,0.387764,-0.004243,-0.128415,01@11@30@43@01/01@01/04@01/06@11/02@30/01@43/01@01/01/03@01/01/13@01/06/02@11/02/03@30/01/09@43/01/03@01/01/03/05@01/06/02/01@11/02/03/04@30/01/09/11@43/01/03/09
0.214437,-0.485835,-0.267882,-0.156423,-0.233773,-0.289317,-0.269056,-0.044809,-0.383524,-0.55636,0.132456,-0.078174,-0.160495,-0.422697,-0.903126,-0.905885,-0.696859,0.016893,0,-0.566187,-0.138429,0.167595,-0.078036,0.179739,-1.46716,0.144235,0.530178,-0.2483,0.182461,-0.781166,-0.688943,-0.414921,0.05756,-0.583688,-0.701149,-0.573658,-1.434391,0.977076,0.469637,1.084434,-0.055651,-0.147629,0.169403,1.600771,-0.085829,-1.631545,-0.150864,0.204632,-0.740493,0.753502,-0.193983,-0.870539,01@11@18@20@01/01@01/02@11/02@18/02@20/09@01/01/03@01/01/13@01/02/07@11/02/03@18/02/09@20/09/16@01/01/03/05@11/02/03/01@11/02/03/04@20/09/16/09@20/09/16/09/03
0,0.024225,-0.636427,-0.189974,0.149716,0.110396,-0.47316,-0.279518,-1.677398,-0.869664,-1.795718,-0.567456,-0.394547,-0.925059,0.4194,-0.903759,-0.679651,0,-1.40991,-0.569961,-0.01416,-0.636812,-0.799863,1.04288,-0.155925,0.096242,-0.250796,-1.294946,-1.211541,-0.874357,0,2.433569,-1.463207,-0.601352,-1.202803,-0.260332,-1.667411,0,0,-1.553542,-1.117931,0,0.346358,0.371723,-1.417025,0,-0.229036,0.5264,-0.160314,0,0.238337,-0.715725,01@11@16@01/01@01/02@11/02@16/03@01/01/03@01/01/13@01/02/07@11/02/03@16/03/01@01/01/03/05@11/02/03/01@11/02/03/04
0.608317,1.002454,1.103025,0.697266,0.694673,-0.227822,-0.342667,0.71727,1.179546,0.616524,0.667832,0.774264,0.280862,0.497121,2.51694,1.459952,1.133601,-0.304565,-0.171332,-0.347319,-0.776628,-0.009198,-0.51651,0.868738,-0.268963,-0.002143,0.698268,0.729874,0.085797,0.23561,0.042753,0.240024,0.6617,0.198559,0.773256,0.436287,0.494498,0.47483,-0.584093,-0.638852,-1.743059,-1.485144,-1.760518,-1.310862,-1.74058,0,-0.460295,0.420452,0.123951,3.383332,1.938793,-2.531717,01@01/01@01/05@01/20@01/01/09@01/05/11@01/20/15@01/05/11/04
0.399513,-0.990966,-0.144358,-0.41924,-0.659463,-0.818851,-0.48989,1.363444,0.942191,-0.269833,0.858598,0.306728,0.113681,0.464102,0.4444,0.78825,0.664693,-0.567841,-0.1305,-0.560527,-0.675527,-0.382673,-0.74402,-1.677782,-1.79949,-0.640448,-1.233477,-1.762513,-1.822052,-0.771182,-0.292375,0.202599,0.437173,0.203605,0.572085,-0.369844,-0.172198,-1.46182,-0.833109,-1.123437,-0.179146,-0.515396,-0.602013,1.306492,-1.213648,-0.443307,-0.020578,0.34982,-1.248441,-0.124767,1.062145,-1.185081,01@01/01@01/01/09@01/01/09/04@01/01/09/05@01/01/09/06
0.147999,0.748657,0.240386,-0.016627,0.272652,-0.238071,-0.908138,1.004137,0.820619,0.758449,0.185788,0.200173,-0.407922,0,1.48692,-1.078062,-0.881841,-0.809298,-1.049225,-1.779393,-1.867674,-0.833494,-1.538236,-0.991307,-1.727146,-1.825871,-0.669728,-0.494799,-1.076719,-0.458328,-0.240244,0.032105,0.358472,-0.553408,-0.838658,-1.142512,-0.893913,0.150008,-0.793791,-0.733475,-1.282956,-1.23897,-1.272508,-0.999272,-2.093716,-1.446504,-0.059664,0.87956,-0.404968,-0.206871,1.006905,-0.442957,01@20@01/01@01/07@20/01@01/01/09@20/01/15@01/01/09/04@01/01/09/05@01/01/09/06
0.342566,1.421344,1.386521,1.163254,0.841463,0.472529,0.052158,-0.517124,0.357487,0.723637,-0.234718,-0.565282,0.135972,0.001835,1.061912,0.777622,0.81526,0.197258,0.750796,0.867774,0.624039,0.53223,1.233248,1.270023,0.773243,1.64881,0.752574,0.784652,0.838761,0.480235,0.405808,0.680812,0.515873,0.360055,0.954055,-0.674044,-0.974823,1.341478,1.549579,0.823503,-0.300456,-0.083843,-0.654546,-0.635751,0,0.203571,1.800176,-2.067364,-1.038738,2.27119,0.425675,0.139438,01@16@01/01@01/04@01/05@01/20@16/19@16/21@01/01/09@01/05/11@01/20/15@16/19/03@16/21/07@01/01/09/04@01/01/09/05@01/01/09/06@01/05/11/04
-0.933985,0.756049,0.282911,0.082163,0.689169,0.487903,0.294742,-0.853251,-0.74824,-1.970247,-0.45215,-0.241268,-0.082477,-0.587792,0.741906,0.801004,0.520579,0.940538,-1.333349,0.373435,0.716715,0.53223,-0.295205,0.202453,0.061107,-0.525265,-2.397178,-1.294946,-1.389606,0.049229,-0.130397,0,0.786694,0.284354,0.592457,0.010407,-0.712676,-0.476435,-0.028395,-0.830966,-0.134338,0.601857,-0.008935,0.444427,-0.843871,0,-0.157379,0.396908,0.68782,-3.005886,-1.459718,-0.877911,20@20/01@20/01/01@20/01/01/01@20/01/01/01/01
-0.772636,0.768369,0.426684,0.471728,0.050633,-0.203908,-0.168676,-0.696778,-0.684559,-0.063641,-0.263435,-0.558758,0.436897,0.041929,0.224396,0.545927,-0.077385,-0.192564,0.111091,0.326265,0.346012,0.421735,-0.768839,-0.923164,-0.800239,0.257018,-1.748092,-1.791858,0,-0.24532,-0.584681,-0.194527,-0.122988,0.602299,0.347996,-0.604078,-0.156016,-0.060171,-0.993003,-1.742788,-1.120117,-0.330018,-0.700168,-1.058128,-1.180368,0.130166,-0.105264,0.856016,0.049389,-2.334123,-1.599021,-0.238996,32@32/05@32/07@32/05/01@32/07/03@32/05/01/03@32/05/01/03/03
-0.763145,0.327303,0.124963,0.236871,0.355222,0.173599,0.535652,-0.711266,-0.536936,0.659369,-0.019337,-0.223871,0.209532,0.126836,-0.473118,-0.106644,-0.077385,0.767446,0.398618,0.243246,2.275352,0.412895,-0.123538,1.454261,0.972189,-0.02374,0.959454,-0.283514,-0.13297,-0.751212,-0.97194,-0.674819,-1.412284,-0.447426,-0.7368,-0.357676,0.520389,-0.275809,-1.415019,-1.06609,0.12686,0.512158,-0.19695,-1.213923,-0.352068,0.131696,0.266053,1.044368,-0.160314,-0.935859,0.461702,0.682515,01@32@01/01@01/02@32/01@01/01/06@32/01/11@01/01/06/01@01/01/06/02@01/01/06/02/02
0.247655,0.103074,-0.182833,0.09521,0.098339,-0.244904,0.79162,-0.551896,-0.082488,-3.2797,-0.10754,-0.2043,0.245197,0.374479,-0.443117,-0.170414,-0.234404,0.636535,0.868189,0.280982,0.923129,0.035001,-0.113197,1.550165,1.177917,0.44179,0.791364,-0.03897,0.075622,-0.108863,-0.314717,0.059135,-0.282703,0.584636,1.501546,1.461441,2.216258,-0.210299,-0.34032,-0.833833,0.305,0.851022,0.405804,-1.058128,-0.06734,0.821394,-0.486352,1.169936,1.505663,0,0.375238,0.682515,01@32@01/01@01/02@32/01@01/01/06@32/01/11@01/01/06/01@01/01/06/02@01/01/06/02/02
0.964232,1.310461,0.983551,0.766232,0.729536,0.503276,0.226149,-0.673597,-0.782975,1.38238,0.606294,-0.171681,0.740051,0.876841,1.961929,1.670391,1.006694,-0.086381,-0.025016,-0.417131,-0.365906,0.180855,-0.65922,0.310977,-0.287049,-1.206763,0.201755,0.319041,-0.68243,-0.85938,-1.616131,-1.354714,-2.377519,-2.705849,-2.211205,-2.246759,-2.029887,0.77918,0.079075,1.072964,-0.43488,-0.604099,-0.859151,-3.242717,-0.923373,-0.276618,0.008737,0,-0.034492,-0.092423,-0.3525,0.490841,01@01/01@01/02@01/01/03@01/01/06@01/01/03/02@01/01/06/01@01/01/06/02@01/01/06/01/01@01/01/06/01/02@01/01/06/02/01
0.390022,0.122787,-0.057285,-0.342818,-0.666803,-0.338854,-0.161984,0.908514,0.626682,0.016693,0.066816,-0.289109,-0.033437,0.225893,-0.730623,-0.920764,-0.326895,0.312168,-0.161124,-0.839772,-0.85456,-0.605874,-0.870184,-0.274546,-0.067756,-0.237308,-1.512765,-1.253862,-0.125338,-0.336847,-0.476696,-0.452346,-0.352145,-0.159761,0.057698,0.074289,0.892574,-0.948655,-1.213186,-1.040283,0.336693,0.108512,0.082307,1.088379,1.578167,2.099858,2.757782,-1.9261,0.186862,-2.779477,0.420872,0,02@14@20@02/11@02/13@02/45@14/10@20/01@02/45/15@20/01/01@20/01/15@20/01/01/01
-0.397738,-0.182756,-0.310406,-0.314859,-0.828272,-0.412305,-0.349359,-0.52292,-1.08401,-1.13209,-1.174189,-1.15242,-1.094477,-0.974587,-1.235632,-0.859121,-1.643278,-4.726428,0,0,0,0,0,-0.140784,0,0.211425,-1.398981,-0.645438,-0.216915,0,0,0,0,0,0,0,0,-0.50646,-2.597189,-0.799425,0.935592,-0.059923,0.473545,0.468662,0,2.411828,-0.056407,0.48716,-0.53545,-2.570484,0,0,02@20@34@02/11@02/13@02/45@20/01@20/03@20/09@34/01@02/45/15@20/01/01@20/01/15@20/03/22@20/09/04@34/01/01@20/01/01/01@34/01/01/03
0.2002,-1.027927,-0.211183,-0.765934,-0.960383,-0.23978,-0.436354,1.305491,1.147705,1.556438,0.542706,0.35022,0.091391,0.207025,0.619403,0.299353,0.675448,0.786355,0.359487,0.135699,0.118535,0.074779,-0.673698,-0.107975,0.303007,-1.876263,-2.280808,-2.032489,-1.249698,0.573426,0.273618,0.707842,0.78438,0.014352,-0.357376,0.442371,-0.211035,-1.090594,-1.530353,-2.207301,0.461282,0.085589,-0.114003,1.393044,-0.267019,0,-0.391894,1.19348,-0.936216,-2.510772,-0.844864,-0.528965,14@16@32@42@14/10@16/01@32/01@42/16@32/01/07
2.288238,0.3618,-0.172708,-0.402464,-0.167717,0.096731,0.393448,-0.378038,-0.61509,-0.695606,-1.034705,-1.31334,-0.878256,-0.446282,-0.06311,-0.144906,-0.141914,0.022711,0.002205,0.065888,-0.344843,-0.550626,-0.400686,1.82526,1.693368,0.305011,1.088754,1.625881,1.449273,-0.751212,-1.679433,-2.124014,-1.815044,-1.759582,-0.825926,-0.461104,-0.068634,0.91839,0.00306,1.282282,0.278771,-0.259255,-0.364229,-0.17529,0.176713,0.585887,-0.31698,0.208556,-0.451569,-0.547729,-1.231549,0.69726,02@20@34@40@02/11@02/13@02/45@20/01@20/03@20/09@34/01@40/20@02/45/15@20/01/01@20/01/15@20/03/22@20/09/04@34/01/01@20/01/01/01@34/01/01/03
1.434041,0.470218,-0.077534,-0.193702,-0.068634,0.306836,0.323183,0.60716,0.563002,-0.216277,-0.197795,0.061,-0.057957,-0.075996,-0.438117,0.003889,-0.421537,-0.170746,-0.452053,-0.456753,-1.077824,-0.287646,0.095699,0.028311,0.533603,0.062647,-1.435185,-0.054621,0.004395,-0.093886,-0.677772,-0.552147,0.154777,-0.041162,-0.408305,-0.275542,0.7081,-1.25437,-2.272158,-1.759992,0.541062,0.191234,0.216406,1.801573,0.498419,1.367341,-0.115036,0.400832,1.715366,-2.142546,-0.126733,0.527702,02@14@16@20@34@02/11@02/13@02/45@14/10@16/07@20/01@20/03@20/09@34/01@02/45/15@20/01/01@20/01/15@20/03/22@20/09/04@34/01/01@20/01/01/01@34/01/01/03
0.110035,0.112931,-0.01071,-0.452791,-0.459462,0.095023,-0.120159,0.708577,-0.247479,-0.834853,-0.66548,-0.697932,-0.815842,-0.325998,-0.630621,-0.353219,-0.15697,-0.454385,-0.501392,-0.649206,-1.042018,-0.639022,-0.26418,-0.703593,-0.429476,-0.215712,-1.194687,-0.234605,-0.242353,-0.20871,-0.381743,-0.003241,0.846877,-0.523127,-0.561093,0.621849,1.653126,-0.576065,-1.066397,-1.183652,0.048173,-0.021054,-0.178978,-0.341471,-0.095073,0.506365,-0.382123,0.082988,-2.150165,-2.508284,-0.952943,-0.295516,02@20@34@02/11@02/13@02/45@20/01@20/03@20/09@34/01@02/45/15@20/01/01@20/01/15@20/03/22@20/09/04@34/01/01@20/01/01/01@34/01/01/03
0.110035,0.090754,-0.05121,-0.234709,-0.351205,-0.039923,0.12577,0.966467,0.716414,0.429077,-0.17318,-0.552234,-0.276407,0.049005,-0.123111,0.239835,0.434541,-0.383111,-0.062446,-0.824677,-0.873516,-0.917471,-0.12147,0.644119,0.508735,-1.134774,-0.054259,-0.363724,0.154479,-0.288587,-0.309132,0.005076,-0.34983,0.382765,0.304706,1.065981,1.277705,-1.712943,-2.096536,-1.134906,0.565106,0.163328,-0.002023,1.313416,2.966678,2.483703,3.037899,-2.703052,-0.120703,-2.475939,-0.611891,0,02@20@34@02/11@02/13@02/45@20/01@20/03@20/09@34/01@02/45/15@20/01/01@20/01/15@20/03/22@20/09/04@34/01/01@20/01/01/01@34/01/01/03
0.655772,0.164676,-0.172708,-0.141511,-0.406251,0.165058,0.209419,0.612955,-0.094066,-0.856275,-0.562917,-0.465251,-0.722221,-0.564207,-0.820624,-0.521144,-1.099087,-0.719115,-1.375883,-1.160526,-1.313726,-1.1915,-0.938437,-0.269498,-0.070017,-0.738833,-1.484319,-0.0018,0.062903,-0.285259,-0.748522,-0.439871,-0.217891,-1.153972,-1.055108,-0.765304,0.028458,-1.379932,-0.442547,-0.182941,0.10391,-0.000124,-0.405703,1.614619,0.045442,0.923854,-0.186693,1.048292,0,-1.83652,-0.823248,0.508043,02@20@34@02/11@02/13@02/45@20/01@20/03@20/09@34/01@02/45/15@20/01/01@20/01/15@20/03/22@20/09/04@34/01/01@20/01/01/01@34/01/01/03
