@relation 'churchs.train'

@attribute "chip_affymetrix_chip.a" numeric 
@attribute "chip_affymetrix_chip.b" numeric 
@attribute "chip_affymetrix_chip.c" numeric 
@attribute "chip_affymetrix_chip.d" numeric 
@attribute "chip_affymetrix_chip.a.d" numeric 
@attribute "pp_number_of_probe_pairs" numeric 
@attribute "a_fy4_a" numeric 
@attribute "alpha_fy5_alpha" numeric 
@attribute "gal_gal" numeric 
@attribute "heat_heat" numeric 
@attribute "rel_alpha_fy5_alpha" numeric 
@attribute "rel_gal_gal" numeric 
@attribute "rel_heat_heat" numeric 
@attribute "avg_abund" numeric 
@attribute "median_deviation_of_log_fc_gal" numeric 
@attribute "sig_gal" numeric 
@attribute "sig_and_fc_gal" numeric 
@attribute "median_deviation_of_log_fc_fy5_alpha" numeric 
@attribute "sig_fy5_alpha" numeric 
@attribute "sig_and_fc_fy5_alpha" numeric 
@attribute "median_deviation_of_log_fc_heat" numeric 
@attribute "sig_heat" numeric 
@attribute "sig_and_fc_heat" numeric 
@attribute "thrshld_gal" numeric 
@attribute "thrshld_fy5_alpha" numeric 
@attribute "thrshld_heat" numeric 
@attribute "below_threshold_in_all_conditions" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
1.721661,-0.597481,-0.582367,-0.545516,-0.042927,0.149818,0.535235,1.448908,1.70847,1.126372,2.241219,2.002599,-0.026213,1.2604,-0.582735,3.677417,4.315915,-0.822385,3.198889,4.489594,-0.535084,-0.301248,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,0.149818,4.924683,8.588924,9.011372,5.194212,2.241219,0.401655,-1.499543,7.312584,-0.193768,0.158461,-0.231558,-0.396123,1.237746,4.489594,0.417085,0.40802,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.078374,0.286661,0.711441,0.21779,0.79787,2.135329,-1.643997,1.250674,0.541661,-0.29101,1.84756,-0.231558,-0.609254,1.728031,-0.222601,-0.64088,1.221936,-0.264977,0,0,0,-0.806889,12@42@12/04@42/01@12/04/02
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,0.801997,0.633225,0.920129,1.503801,2.02944,1.202127,2.724004,0.991712,0.389683,0.721494,-0.231558,-0.34284,0.992603,-0.222601,0.840271,1.001016,3.771593,0,0,0,-0.806889,01@42@01/05@42/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.040342,0.347289,1.32041,0.748128,2.300594,2.02944,-0.309876,2.822226,1.226814,0.584167,-0.123056,-0.231558,-0.396123,1.115174,-0.222601,0.628678,1.175426,3.771593,0,0,0,-0.806889,14@16@20@40@42@43@14/10@16/01@20/09@40/01@42/04@43/01@20/09/18@42/04/03@43/01/03@43/01/03/05
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.078374,2.129744,4.141778,2.138474,2.377478,2.02944,-2.177645,-1.106655,2.912827,-0.388252,2.973626,4.315915,-0.502689,1.360317,-0.222601,-0.323491,0.489412,-0.264977,0,0,0,-0.806889,12@14@12/01@14/13@12/01/01@14/13/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,3.900074,6.018965,6.266513,3.642562,2.02944,1.291069,-0.910211,5.230256,0.097958,1.003011,-0.231558,-0.875668,3.32146,-0.222601,-0.746677,0.62894,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,3.797007,3.331682,4.818833,2.859747,1.92355,0.401655,-1.008433,3.873385,0.000716,0.158461,-0.231558,-0.34284,0.992603,-0.222601,0.205492,0.175473,-0.264977,0,0,0,-0.806889,20@34@20/01@20/03@34/01@20/01/01@20/01/15@20/03/22@34/01/01@20/01/01/01@34/01/01/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,1.141512,1.929378,2.568478,1.762409,1.92355,1.024244,0.072009,1.925401,0.486925,0.439977,-0.231558,-0.129709,0.74746,-0.222601,1.263457,-0.324503,-0.264977,0,0,0,-0.806889,01@42@01/01@42/16@01/01/11@01/01/11/02@01/01/11/02/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,0.263915,1.390086,4.326144,2.539811,3.174271,1.92355,-1.110348,-1.008433,3.047171,0.681409,0.439977,-0.231558,-0.34284,0.992603,-0.222601,-0.111898,0.291747,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.040342,0.607988,0.895808,1.299966,1.238203,1.92355,1.291069,1.741784,1.04545,-0.485493,1.988318,-0.231558,-0.71582,1.973174,-0.222601,-0.64088,1.803304,-0.264977,0,0,0,-0.806889,01@10@40@01/05@10/03@40/01@01/05/03@10/03/01@10/03/03
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.149858,-0.026025,0.095955,-0.04785,1.92355,2.980955,2.134672,-0.036017,-0.29101,3.958934,4.315915,-0.609254,1.482889,-0.222601,-0.429287,1.826558,3.771593,0,0,0,-0.806889,01@01/07@01/07/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.095293,0.309187,-0.04738,0.07097,1.817661,-0.043052,-1.008433,0.078175,-0.874461,-0.404572,-0.231558,-0.449406,0.992603,-0.222601,-0.746677,0.756841,-0.264977,0.375621,0,0,-0.806889,11@11/02@11/02/03@11/02/03/01@11/02/03/04
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,0.454075,0.553423,0.566183,1.428968,0.972605,1.817661,2.358365,2.03645,0.897672,-0.388252,3.395901,4.315915,-0.449406,0.992603,-0.222601,-0.111898,1.303327,3.771593,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.234737,-0.137763,-0.291049,-0.068818,1.817661,-1.999762,1.840006,-0.183795,0.000716,1.84756,4.315915,-0.076426,0.624889,-0.222601,-0.217694,1.256818,3.771593,0,-4.276216,0,-0.806889,16@34@41@16/01@34/11@41/01@34/11/03@41/01/01@34/11/03/07
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.058917,0.085712,0.124622,0.224738,1.817661,1.113186,1.938228,0.098326,-0.29101,1.284527,-0.231558,-0.555972,1.237746,-0.222601,-0.64088,2.035851,3.771593,0,0,0,-0.806889,14@14/07@14/13@14/07/11@14/13/01@14/13/01/01
1.721661,-0.597481,-0.582367,-0.545516,-0.042927,-0.040342,2.760273,4.018867,5.61434,3.146313,1.711771,1.824717,-0.222657,4.048032,-0.582735,3.255143,4.315915,-0.822385,2.218317,-0.222601,-0.535084,-0.301248,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,0.720299,1.020257,1.582993,0.533126,1.049489,1.711771,-1.732938,-0.615545,1.13949,-0.096526,1.706802,-0.231558,-0.609254,1.360317,-0.222601,0.099695,-0.068701,-0.264977,0,0,0,-0.806889,12@14@12/01@14/10@12/01/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.078374,2.305565,3.275813,1.909139,1.895208,1.711771,-2.355528,-1.106655,2.529948,0.000716,2.269835,4.315915,-0.555972,1.237746,-0.222601,-0.217694,0.419648,-0.264977,0,0,0,-0.806889,12@16@12/01@16/03@12/01/01@16/03/03
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.040342,-0.089231,-0.05396,-0.025879,0.112907,1.711771,1.468951,3.50978,-0.015866,0.1952,1.143769,-0.231558,-0.555972,1.237746,-0.222601,-0.323491,2.907903,3.771593,-4.191139,0,0,-0.806889,14@16@14/04@14/13@16/01@14/13/01@14/13/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.168047,-0.07072,-0.140547,-0.033871,1.711771,0.846362,2.03645,-0.103189,0.875893,0.158461,-0.231558,-0.609254,1.360317,-0.222601,-0.111898,1.303327,3.771593,0,0,0,-0.806889,12@12/04@12/04/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.116406,0.165406,0.979611,0.318124,0.588187,1.605882,-0.5767,-0.320879,0.561812,-0.485493,0.580736,-0.231558,-0.182992,0.502317,-0.222601,0.946068,-0.312876,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,0.65649,1.158391,1.479135,1.62961,1.605882,1.113186,2.232894,1.273834,-0.29101,1.284527,-0.231558,-0.555972,1.115174,-0.222601,-0.217694,1.582384,3.771593,0,0,0,-0.806889,14@14/13@14/13/01@14/13/04@14/13/04/02
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.052854,0.080125,0.067288,0.133875,1.605882,0.223772,-0.320879,0.06474,1.848311,-0.263814,-0.231558,0.136705,0.379746,-0.222601,1.051864,-0.312876,-0.264977,0,0,0,-0.806889,20@20/01@20/01/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,0.149818,0.474607,0.934916,0.146122,0.644103,1.499992,1.202127,-0.419101,0.608833,0.389683,0.721494,-0.231558,-0.236275,0.502317,-0.222601,0.311288,-0.219857,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.283239,-0.204805,-0.305382,-0.320437,1.499992,-0.043052,-0.124435,-0.284553,0.486925,-0.404572,-0.231558,-0.236275,0.502317,-0.222601,0.840271,-0.405895,-0.264977,-1.146632,-4.276216,-0.820324,-0.806889,11@16@11/04@11/06@16/03@11/04/01@11/06/01@16/03/03
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,2.293439,5.264738,5.256003,3.852244,1.499992,0.579538,-0.124435,4.377174,-0.193768,0.439977,-0.231558,-0.555972,0.992603,-0.222601,-0.746677,-0.405895,-0.264977,0,0,0,-0.806889,12@14@12/01@14/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.040342,-0.071042,0.119233,0.031454,0.273663,1.499992,0.579538,1.54534,0.091609,-0.582735,0.862252,-0.231558,-0.502689,0.870032,-0.222601,-0.217694,1.001016,-0.264977,0,0,0,-0.806889,01@02@01/01@01/03@01/04@02/07@01/01/09@01/03/01@01/03/04@01/01/09/06@01/01/09/07@01/03/01/03@01/03/04/03@01/01/09/06/01@01/01/09/07/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.040342,0.426105,0.398577,0.490125,0.3156,1.499992,1.557893,0.366675,0.434186,-0.096526,1.566044,-0.231558,0.083422,0.257174,-0.222601,-0.429287,0.082454,-0.264977,0,0,0,-0.806889,10@12@43@10/03@12/04@43/01@10/03/01@12/04/01@43/01/03@43/01/03/09
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,0.359415,0.610878,0.762461,0.189791,1.499992,0.935303,-0.811989,0.514792,-0.193768,0.862252,-0.231558,-0.822385,1.973174,-0.222601,-0.006101,0.105709,-0.264977,0,0,0,-0.806889,32@32/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,0.050213,0.12482,0.153289,0.029034,1.499992,0.668479,-1.008433,0.098326,-0.485493,0.862252,-0.231558,-0.502689,0.870032,-0.222601,-0.111898,0.291747,-0.264977,0,0,0,-0.806889,12@12/04@12/07
1.721661,-0.597481,-0.582367,-0.545516,-0.042927,-0.040342,-0.174109,-0.014851,0.017121,-0.124733,1.394103,1.557893,-0.124435,-0.07632,-0.29101,1.84756,-0.231558,-0.928951,2.586031,-0.222601,-0.64088,-0.405895,-0.264977,0,0,0.488846,-0.806889,14@16@14/07@16/01@14/07/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,0.189657,0.471206,0.56896,0.364526,1.394103,-0.043052,0.170231,0.420751,-0.777219,-0.404572,-0.231558,-0.609254,0.992603,-0.222601,-0.535084,-0.091956,-0.264977,0,0,0,-0.806889,14@16@32@14/01@16/01@32/01@32/01/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,0.263915,-0.107419,0.046604,0.095955,0.308611,1.394103,1.202127,2.52756,0.084892,0.486925,0.580736,-0.231558,-0.289558,0.502317,-0.222601,-0.006101,1.559129,3.771593,0,0,0,-0.806889,14@32@43@14/07@14/13@32/01@43/01@14/07/11@14/13/01@43/01/03@14/13/01/01@43/01/03/09
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.078374,0.462482,0.957263,0.110289,0.693028,1.394103,-2.088703,0.072009,0.61555,0.1952,1.566044,4.315915,-0.662537,1.115174,-0.222601,-0.429287,-0.20823,-0.264977,0,0,0,-0.806889,01@20@43@01/06@20/09@43/01@01/06/05@20/09/07@43/01/03@20/09/07/06@43/01/03/05
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.040342,1.31127,2.197548,2.647312,2.258657,1.394103,0.75742,0.563119,2.194088,-0.29101,0.721494,-0.231558,0.083422,0.257174,-0.222601,-0.535084,0.338256,-0.264977,0,0,0,-0.806889,16@32@40@42@43@16/01@32/01@40/01@42/04@43/01@32/01/03@42/04/03@43/01/03@43/01/03/05
1.721661,-0.597481,-0.582367,-0.545516,-0.042927,-0.078374,1.123324,2.270177,1.278466,1.182287,1.288213,-0.487759,-0.419101,1.582824,-0.777219,0.721494,-0.231558,-0.71582,1.115174,-0.222601,-1.064067,0.175473,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.004352,0.063365,-0.097547,0.322589,1.288213,0.223772,2.134672,0.078175,0.584167,-0.123056,-0.231558,-0.236275,0.379746,-0.222601,-0.006101,1.268445,3.771593,0,0,0,-0.806889,12@12/10
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.101356,0.013083,0.124622,-0.208606,1.288213,2.269424,-2.088875,-0.042734,0.1952,1.84756,4.315915,-0.662537,0.992603,-0.222601,-0.64088,1.919577,3.771593,0,0,0,-0.806889,20@34@20/01@20/09@34/01@20/01/01@20/09/18@34/01/01@20/01/01/01@34/01/01/01@20/01/01/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.246863,-0.182457,-0.226548,-0.2785,1.288213,0.668479,-0.124435,-0.237533,-0.193768,0.580736,-0.231558,-0.662537,0.992603,-0.222601,0.205492,-0.405895,-0.264977,0,-4.276216,0.488846,-0.806889,20@32@20/01@20/03@20/09@32/07@20/01/27@20/03/25@20/09/16@32/07/05
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.119544,0.01867,0.977463,0.273663,1.288213,5.29343,1.840006,0.272973,0.486925,4.099692,4.315915,-0.34284,0.502317,-0.222601,0.311288,0.814978,3.771593,0,0,0,-0.806889,01@02@01/05@02/01@02/16
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.258988,-0.210392,-0.240881,-0.194627,1.288213,0.223772,2.52756,-0.230816,1.070376,-0.263814,-0.231558,-0.129709,0.379746,-0.222601,-0.323491,2.012596,3.771593,-4.191139,-4.276216,0,-0.806889,01@02@01/04@01/05@02/01@01/05/02@01/05/25@02/01/03@01/05/02/04@01/05/02/07
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.271114,-0.176871,-0.205048,-0.145701,1.288213,0.045889,2.134672,-0.203947,1.070376,-0.404572,-0.231558,-0.023144,0.257174,-0.222601,-0.323491,1.652148,3.771593,0,0,-3.438663,-0.806889,01@16@42@01/04@16/19@42/01@16/19/03
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,1.671101,0.383666,0.627638,0.439958,0.378505,1.288213,-1.021407,-1.695987,0.49464,-0.096526,0.721494,-0.231558,-0.662537,0.992603,-0.222601,-0.217694,0.919624,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.078374,-0.271114,-0.16011,-0.219381,-0.173659,1.288213,1.113186,1.05423,-0.210664,0.097958,0.862252,-0.231558,0.083422,0.257174,-0.222601,0.311288,0.326629,-0.264977,0,-4.276216,0,-0.806889,01@16@20@01/05@16/19@20/01@20/03@16/19/03@20/01/03@20/01/27@20/03/22@20/03/25
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.010415,0.275666,-0.262382,0.3156,1.182324,-3.867531,1.938228,0.098326,1.070376,1.988318,4.315915,-0.769103,1.237746,-0.222601,-0.111898,1.221936,3.771593,0,0,0,-0.806889,16@20@16/01@20/09@20/09/07@20/09/07/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.176871,-0.262382,-0.201617,1.182324,-0.043052,0.563119,-0.237533,-0.485493,-0.404572,-0.231558,-0.396123,0.502317,-0.222601,0.734475,-0.057074,-0.264977,0.375621,-4.276216,0,-0.806889,01@12@16@01/01@01/02@01/05@01/07@12/01@16/21@01/01/06@01/05/13@01/07/01@12/01/01@16/21/07@01/01/06/05@01/05/13/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.101356,0.01867,-0.176381,0.280653,1.182324,-0.932466,2.52756,0.011003,0.681409,0.299219,-0.231558,-0.289558,0.379746,-0.222601,0.099695,1.442856,3.771593,0,0,0,-0.806889,14@14/07@14/13@14/07/11@14/13/01@14/13/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,1.711413,2.756235,2.339143,1.965102,1.182324,0.75742,-2.579984,2.328432,0.097958,0.439977,-0.231558,-0.129709,0.257174,-0.222601,-0.535084,2.233516,3.771593,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.040342,2.451071,3.359616,1.557969,4.704953,1.182324,-2.088703,0.661341,3.188232,0.486925,1.284527,4.315915,-0.822385,1.360317,-0.222601,0.099695,0.140591,-0.264977,0,0,0,-0.806889,10@32@40@42@10/03@32/01@40/10@42/16@10/03/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.078374,0.019899,0.493553,-0.140547,0.518293,1.182324,-0.043052,2.134672,0.252822,-0.096526,-0.404572,-0.231558,0.189987,0.134603,-0.222601,-0.006101,1.268445,3.771593,0.375621,-4.276216,0,-0.806889,01@01/01@01/05@01/01/06@01/05/13@01/01/06/05@01/05/13/01
-0.580478,-0.597481,1.716078,-0.545516,-0.042927,-0.040342,2.105493,4.147365,4.173827,4.124831,1.182324,0.668479,1.250674,3.806213,0.000716,0.439977,-0.231558,-0.449406,0.502317,-0.222601,0.840271,0.268492,-0.264977,0,0,0,-0.806889,32@32/01@32/07@32/01/01@32/07/07
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,1.29078,0.747432,0.806418,0.869962,0.686039,1.182324,0.579538,-0.222657,0.823782,0.097958,0.299219,-0.231558,-0.289558,0.379746,-0.222601,0.628678,-0.347758,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,0.682267,4.379033,3.493701,5.492506,4.62108,1.182324,0.935303,-0.320879,4.666013,0.097958,0.580736,-0.231558,-0.236275,0.379746,-0.222601,-0.429287,-0.20823,-0.264977,0,0,0,-0.806889,12@12/01@12/01/01
-0.580478,-0.597481,-0.582367,1.832001,-0.042927,-0.040342,5.591588,8.141974,7.864695,6.109825,1.182324,-0.487759,-1.204877,7.312584,-0.193768,0.158461,-0.231558,-0.236275,0.379746,-0.222601,-0.535084,0.756841,-0.264977,0,0,0,-0.806889,12@16@12/01@16/03@12/01/01@16/03/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.221566,-0.248048,-0.28549,1.076435,0.935303,1.348896,-0.264402,-0.193768,0.862252,-0.231558,-0.822385,1.237746,-0.222601,-0.111898,0.756841,-0.264977,0,0,0,-0.806889,01@02@42@01/05@02/11@02/16@42/16@01/05/06@01/05/06/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.271114,-0.204805,-0.233715,-0.250543,1.076435,-0.043052,1.447118,-0.24425,0.1952,-0.404572,-0.231558,-0.023144,0.134603,-0.222601,-0.217694,0.919624,-0.264977,0.375621,0,0,-0.806889,20@34@20/01@20/03@20/09@34/01@20/01/01@20/03/22@20/09/07@20/09/16@34/01/01@20/01/01/01@20/01/01/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,0.720299,0.492796,0.622051,1.271299,0.511304,1.076435,1.202127,-0.517323,0.749893,0.000716,1.003011,-0.231558,-0.023144,0.134603,-0.222601,-0.111898,-0.091956,-0.264977,0,0,0,-0.806889,12@14@43@12/01@14/10@43/01@12/01/01@43/01/03@43/01/03/05
