@relation 'derisi.train'

@attribute "g1" numeric 
@attribute "g1_bkg" numeric 
@attribute "r1" numeric 
@attribute "r1_bkg" numeric 
@attribute "g2" numeric 
@attribute "g2_bkg" numeric 
@attribute "r2" numeric 
@attribute "r2_bkg" numeric 
@attribute "f2" numeric 
@attribute "g3" numeric 
@attribute "g3_bkg" numeric 
@attribute "r3" numeric 
@attribute "r3_bkg" numeric 
@attribute "f3" numeric 
@attribute "g4" numeric 
@attribute "g4_bkg" numeric 
@attribute "r4" numeric 
@attribute "r4_bkg" numeric 
@attribute "f4" numeric 
@attribute "g5" numeric 
@attribute "g5_bkg" numeric 
@attribute "r5" numeric 
@attribute "r5_bkg" numeric 
@attribute "f5" numeric 
@attribute "g6" numeric 
@attribute "g6_bkg" numeric 
@attribute "r6" numeric 
@attribute "r6_bkg" numeric 
@attribute "g7" numeric 
@attribute "g7_bkg" numeric 
@attribute "r7" numeric 
@attribute "r7_bkg" numeric 
@attribute "f7" numeric 
@attribute "g1_ratio" numeric 
@attribute "g2_ratio" numeric 
@attribute "g3_ratio" numeric 
@attribute "g4_ratio" numeric 
@attribute "g5_ratio" numeric 
@attribute "g6_ratio" numeric 
@attribute "g7_ratio" numeric 
@attribute "r1_ratio" numeric 
@attribute "r2_ratio" numeric 
@attribute "r3_ratio" numeric 
@attribute "r4_ratio" numeric 
@attribute "r5_ratio" numeric 
@attribute "r6_ratio" numeric 
@attribute "r7_ratio" numeric 
@attribute "g1dashbkg" numeric 
@attribute "g2dashbkg" numeric 
@attribute "g3dashbkg" numeric 
@attribute "g4dashbkg" numeric 
@attribute "g5dashbkg" numeric 
@attribute "g6dashbkg" numeric 
@attribute "g7dashbkg" numeric 
@attribute "r1dashbkg" numeric 
@attribute "r2dashbkg" numeric 
@attribute "r3dashbkg" numeric 
@attribute "r4dashbkg" numeric 
@attribute "r5dashbkg" numeric 
@attribute "r6dashbkg" numeric 
@attribute "r7dashbkg" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.601738,0.615296,-0.665795,0.618295,-0.459744,1.704925,-0.573762,1.113493,-0.055832,-0.387452,1.770856,-0.338077,1.245248,-0.11219,-0.626178,0.310829,-0.63166,0.246386,-0.04322,-0.516992,-0.083213,-0.561603,-0.222499,-0.075,-0.493731,1.689318,-0.488874,1.087463,-0.596672,0.067091,-0.637405,0.081339,-0.11219,2.491225,2.22132,-1.027449,0.896133,0.511099,-0.448807,0.222728,-2.088648,-1.652348,0.956564,-0.769257,-0.537883,-0.026357,-0.441965,-0.655569,-0.597153,-0.615064,-0.672846,-0.523549,-0.589646,-0.625311,-0.691196,-0.670685,-0.512075,-0.677259,-0.554531,-0.584288,-0.668156,20@20/09@20/09/07@20/09/07/03
-0.26466,-1.407828,-0.20464,-1.30753,-0.400601,-1.24906,-0.41776,-0.822284,-0.055832,-0.535655,-0.630413,-0.676896,-0.438358,-0.11219,-0.491737,-0.659571,-0.635717,-0.517628,-0.04322,-0.092719,-0.013332,-0.143059,1.134001,-0.075,-0.032214,-0.638441,-0.487449,-0.051683,-0.405935,-0.484714,-0.41008,-0.256322,-0.11219,-0.416395,0.198135,2.92445,3.773579,1.087205,1.495332,-0.114002,0.330741,-0.383714,-1.758301,-1.705417,-0.799999,-0.751231,-0.294472,-0.167908,-0.305572,-0.48604,-0.456987,-0.094061,0.002076,-0.366315,-0.165075,-0.35358,-0.656613,-0.617945,-0.305934,-0.487873,-0.389462,11@16@11/02@11/04@16/03@11/02/03@11/04/02@11/04/03@16/03/03@11/02/03/01@11/04/03/01@11/04/03/05@11/02/03/01/07
-0.725984,-1.388772,-0.661322,-1.301045,-0.778049,-1.496583,-0.748709,-1.065328,-0.055832,-0.86877,-0.974489,-0.814808,-0.713002,-0.11219,-0.747859,-0.826779,-0.729998,-0.580301,-0.04322,-0.68964,-1.118492,-0.562652,-0.161199,-0.075,-0.572965,-1.213692,-0.627688,-0.341647,-0.652315,-0.551826,-0.514094,-0.328494,-0.11219,0.298594,0.349874,0.143484,1.29679,-0.193031,0.012751,-0.623908,-0.537758,-0.485205,-0.327494,-0.956489,-0.079181,-0.365855,0.175665,-0.638022,-0.666468,-0.793977,-0.70894,-0.593239,-0.51236,-0.613954,-0.625969,-0.667382,-0.767087,-0.710763,-0.564103,-0.605298,-0.487308,10@42@10/03@42/04@10/03/01@10/03/04@42/04/05@10/03/01/01@10/03/04/09@10/03/01/01/11
-0.158581,1.345781,-0.349818,0.553452,-0.507464,-0.574887,-0.42197,-0.210384,-0.055832,-0.48251,-0.611028,-0.508611,-0.280344,-0.11219,-0.082717,0.469079,-0.330676,0.526922,-0.04322,0.539099,0.501719,-0.204201,-0.453855,-0.075,-0.068839,1.497567,-0.404503,2.557996,-0.280204,-0.072103,-0.597828,0.040098,-0.11219,0.870584,-0.813457,0.631373,2.389491,2.783517,1.984863,1.935242,-1.034043,0.732683,-0.694368,-1.330953,-1.356995,-0.81546,-0.727734,-0.257692,-0.466197,-0.432711,-0.1227,0.50263,-0.150564,-0.282107,-0.370395,-0.408318,-0.499537,-0.387639,-0.150048,-0.621703,-0.621932,12@42@12/01@42/01
-0.523468,1.380717,-0.635092,0.559937,-0.740228,-0.682364,-0.673398,-0.413398,-0.055832,-0.775903,-0.441413,-0.762838,-0.246483,-0.11219,-0.587213,0.28097,-0.56626,0.401576,-0.04322,-0.319942,0.341251,0.02462,-0.422216,-0.075,-0.532989,1.452974,0.190657,2.35433,-0.64857,-0.087016,-0.49545,0.004012,-0.11219,1.585573,-0.813457,1.21684,0.204089,-1.98536,-1.190097,-0.74898,-1.592363,0.732683,-1.024554,-0.357347,2.607505,2.22167,0.406124,-0.630958,-0.692301,-0.759857,-0.630146,-0.36499,-0.616454,-0.661875,-0.658377,-0.645203,-0.771108,-0.622164,0.084054,-0.003783,-0.511601,01@02@01/05@02/16
-0.130098,0.443791,0.000115,0.48861,-0.122401,1.066578,0.024987,1.090618,-0.055832,-0.211032,0.227356,-0.357425,0.21063,-0.11219,-0.39535,-0.008657,-0.38629,0.347857,-0.04322,-0.394721,-0.122036,-0.398909,-0.572499,-0.075,-0.050407,0.931235,-0.196995,2.578707,0.250275,0.029807,0.265679,0.194752,-0.11219,-1.274381,-1.167515,1.119262,0.167665,-0.577101,0.740055,-0.190969,1.75756,1.240137,-0.987866,-0.319901,0.248464,-0.613597,-0.24838,-0.164034,-0.207099,-0.247777,-0.408625,-0.393622,-0.101294,0.255829,-0.01534,-0.064787,-0.402311,-0.430573,-0.336565,-0.413907,0.248566,01@02@42@01/01@01/02@02/10@42/01@01/01/03@01/01/03/02@01/01/03/02/01@01/01/03/02/02
0.245554,-0.051668,0.219306,0.190334,0.288808,0.968872,0.892939,1.34224,-0.055832,1.230458,0.205549,2.738066,0.299043,-0.11219,-0.034182,-0.184822,0.674193,0.127009,-0.04322,-0.246475,-0.062508,0.278108,-0.319391,-0.075,0.009916,0.717189,0.066665,2.185184,1.052814,-0.014934,0.676172,0.071029,-0.11219,-0.368729,-2.077948,-2.149593,-2.16343,-2.049372,0.054711,0.107277,0.268705,3.066969,3.341242,3.050272,2.804092,-0.384206,-0.395874,0.253212,0.214928,1.263521,-0.020786,-0.247218,-0.028839,1.091819,0.215209,0.790029,2.8414,0.690433,0.334018,-0.114877,0.688201,01@01/03@01/03/01@01/03/01/03
-0.361993,-0.146948,-0.354292,-0.250596,-0.207688,0.613872,0.142398,0.830417,-0.055832,-0.018176,0.166779,-0.271258,0.129741,-0.11219,-0.489686,-0.169892,-0.472933,0.073289,-0.04322,-0.442475,-0.124625,-0.57,-0.188883,-0.075,-0.355611,1.042718,-0.194145,2.554544,-0.10525,-0.198869,0.267315,0.055564,-0.11219,-0.321063,-2.027368,1.558362,0.094819,1.727323,-0.266981,-0.585425,0.20667,2.965478,-1.207991,-0.282455,-1.062115,-0.182343,0.111136,-0.357275,-0.257486,-0.038758,-0.493553,-0.442513,-0.415269,-0.086821,-0.349473,0.075126,-0.301537,-0.497829,-0.567932,-0.409014,0.268473,01@10@14@01/04@10/03@14/07@10/03/01@10/03/03@14/07/03
-0.695259,-0.051668,-0.694872,0.151428,-0.586914,0.776716,-0.618903,0.678872,-0.055832,-0.635096,0.554472,-0.6355,0.455176,-0.11219,-0.704792,0.146607,-0.671998,0.279215,-0.04322,-0.665763,-0.186741,-0.605688,-0.058374,-0.075,-0.65531,0.525438,-0.71719,0.466111,-0.686021,0.131717,-0.656049,0.034943,-0.11219,1.680905,1.108568,0.485006,0.459052,-0.257042,-0.266981,-0.498837,-1.654399,-1.043404,-0.584306,-0.507133,-0.046416,-0.182343,0.009734,-0.702739,-0.6524,-0.730325,-0.74126,-0.665901,-0.689635,-0.725032,-0.705759,-0.680359,-0.725452,-0.721931,-0.623176,-0.763016,-0.681314,01@10@01/06@10/01@10/01/09@10/01/09/05
0.904459,1.1711,0.873219,0.572905,0.801803,1.854742,1.194652,3.152206,-0.055832,1.353185,1.16751,1.761655,1.183171,-0.11219,1.779406,1.081177,2.789907,1.338687,-0.04322,1.427527,0.556071,1.679376,-0.380691,-0.075,1.41242,2.884412,2.168823,3.666073,1.57928,0.693465,0.85934,0.545302,-0.11219,-0.70239,-1.167515,-1.076238,-1.50781,-1.025184,-0.336914,0.328557,0.76499,1.240137,1.029938,1.552418,0.739931,-0.127289,-0.478839,0.834987,0.662275,1.278143,1.756809,1.411578,1.268842,1.558012,0.862759,0.945042,1.703546,2.789496,1.802901,1.884225,0.815064,10@11@16@10/01@11/02@16/03@10/01/09@11/02/03@16/03/01@10/01/09/05@11/02/03/04
-0.221825,1.406125,-0.301426,1.059224,-0.442737,0.024378,-0.476934,-0.107448,-0.055832,-0.125836,0.733779,-0.192065,0.36112,-0.11219,-0.116441,0.582541,-0.18102,0.35681,-0.04322,-0.37478,0.294663,-0.463724,-0.477584,-0.075,-0.139694,0.694892,-0.033668,0.207214,-0.178282,0.360393,-0.275975,0.019478,-0.11219,-0.130399,0.147555,-0.051671,0.131242,-0.097013,-0.3509,-0.046656,-0.041473,-0.332969,-0.144057,-0.282455,-0.14471,-0.118113,-0.331345,-0.326284,-0.448037,-0.218531,-0.166579,-0.416582,-0.178581,-0.224768,-0.337577,-0.472258,-0.247364,-0.217887,-0.417242,-0.051271,-0.287229,01@20@01/06@20/03@01/06/02@01/06/02/01
-0.541409,1.323549,-0.658679,1.000866,-0.643518,0.333781,-0.731636,0.041238,-0.055832,-0.573733,0.961548,-0.608277,0.583092,-0.11219,-0.66127,0.564626,-0.685125,0.240417,-0.04322,-0.605939,0.095372,-0.697006,-0.372781,-0.075,-0.602887,0.819753,-0.625693,0.400523,-0.669436,0.26594,-0.717868,0.034943,-0.11219,3.158547,3.637549,0.485006,1.95241,1.567293,-0.504753,0.35742,-2.398826,-2.210547,-0.584306,-1.218614,-0.996586,0.037872,-0.488057,-0.645086,-0.674653,-0.714269,-0.729229,-0.633757,-0.652682,-0.722816,-0.696118,-0.741467,-0.712914,-0.732354,-0.674864,-0.665162,-0.745083,01@11@12@01/01@01/05@11/06@12/04@12/10@01/01/06@01/05/13@11/06/02@12/04/01@01/01/06/05@01/05/13/03
-0.505302,-0.283517,-0.439284,-0.231143,-0.442483,0.11557,-0.419164,0.172768,-0.055832,-0.42553,-0.111874,-0.447867,-0.013224,-0.11219,-0.525917,-0.199751,-0.570795,-0.049072,-0.04322,-0.606727,-0.722498,-0.578397,-0.143402,-0.075,-0.591157,-0.335208,-0.627118,-0.003355,-0.448202,-0.208811,-0.44933,-0.142909,-0.11219,-0.750056,-0.358241,0.289851,1.369637,0.671128,-0.211034,-0.162107,0.827026,0.174484,-0.437556,-0.956489,-0.636177,-0.228221,-0.266816,-0.493091,-0.454943,-0.432137,-0.528704,-0.54921,-0.578294,-0.440829,-0.435827,-0.437103,-0.469258,-0.589405,-0.582974,-0.632927,-0.444796,11@11/02@11/02/01@11/02/03@11/02/03/01
-0.410436,0.824914,-0.460837,0.527515,-0.254647,1.568137,-0.115111,3.00066,-0.055832,-0.285819,0.85251,-0.336727,0.724177,-0.11219,-0.157457,0.809465,-0.036854,0.837303,-0.04322,-0.240178,0.719127,-0.153818,-0.333233,-0.075,-0.306539,2.054981,2.483791,3.093049,-0.14511,0.499588,6.965709,0.890696,-0.11219,0.060264,-0.358241,0.289851,-0.888612,-1.281231,-1.357936,-1.287748,-0.22758,0.174484,-0.437556,0.653705,1.10034,4.946829,8.223293,-0.476228,-0.379746,-0.400025,-0.226973,-0.322311,-0.420582,-0.205932,-0.481568,-0.363725,-0.445129,-0.107946,-0.114222,2.250026,7.068814,01@43@01/05@01/06@01/07@43/01@01/06/10@43/01/03@43/01/03/06
-0.381505,0.510488,-0.471614,0.131976,-0.215049,1.525797,-0.018516,2.846256,-0.055832,-0.498125,0.585972,-0.505912,0.355476,-0.11219,-0.413123,-0.041501,-0.385335,0.025538,-0.04322,-0.386587,0.411132,-0.523029,-0.536906,-0.075,-0.183739,2.371592,-0.116329,3.224223,-0.471476,0.027322,-0.401249,0.140623,-0.11219,0.679921,-0.914617,-0.051671,-0.305839,0.223046,-0.015222,-0.354524,-0.847936,0.884919,-0.144057,0.054563,-0.374061,-0.347504,-0.137759,-0.424272,-0.33652,-0.590693,-0.424431,-0.440893,-0.313831,-0.491243,-0.479927,-0.25354,-0.576656,-0.402778,-0.470845,-0.386278,-0.432312,01@11@01/05@11/02@01/05/25@11/02/03@11/02/03/04@11/02/03/04/01
-0.539391,0.488256,-0.601339,-0.1663,-0.365064,1.6691,-0.239305,2.540306,-0.055832,-0.369097,1.002741,-0.41772,0.615071,-0.11219,-0.387374,0.000301,-0.425435,0.106118,-0.04322,-0.449035,0.488778,-0.619071,-0.45781,-0.075,-0.32928,2.532127,-0.299324,3.396821,-0.418241,0.06212,-0.57624,-0.001143,-0.11219,0.775253,-0.712298,0.143484,0.531899,1.119211,0.124644,0.674909,-0.972007,0.580447,-0.327494,-0.544579,-0.832763,-0.411733,-0.561804,-0.583103,-0.498936,-0.504964,-0.401076,-0.513284,-0.469369,-0.439998,-0.601355,-0.451023,-0.51657,-0.451172,-0.58188,-0.585439,-0.594265,10@16@10/01@16/19@10/01/02@10/01/03@16/19/03@10/01/03/03
-0.410212,-0.229525,-0.348395,0.054165,-0.201596,0.079745,-0.195334,0.404375,-0.055832,-0.199526,-0.041605,-0.164393,0.039447,-0.11219,-0.527284,-0.617769,-0.45527,-0.404219,-0.04322,-0.414138,-0.127213,-0.467135,-0.042555,-0.075,-0.301752,1.925661,-0.147113,2.647747,-0.460508,-0.54934,-0.46732,-0.302718,-0.11219,-0.654724,-0.155922,-0.393193,-0.670072,0.607117,-0.336914,-0.094761,0.702954,-0.028497,0.186129,0.39158,-0.603412,-0.127289,-0.30369,-0.400344,-0.209401,-0.203909,-0.497092,-0.413071,-0.408748,-0.415621,-0.353165,-0.230418,-0.177816,-0.439756,-0.480964,-0.369297,-0.442434,11@11/04@11/04/01@11/04/03@11/04/03/01
-0.226759,-0.12154,-0.086708,0.521031,-0.243732,0.180708,-0.132185,0.372922,-0.055832,-0.140081,0.091664,0.1796,0.07707,-0.11219,-0.380766,-0.378902,-0.405624,-0.240076,-0.04322,-0.320205,-0.155683,-0.37503,-0.0386,-0.075,-0.493492,0.039374,-0.642225,0.020808,-0.205033,-0.178984,-0.439518,-0.060427,-0.11219,-1.131383,-0.965196,-1.564127,0.276935,0.383075,0.320457,0.626804,1.447382,0.935665,1.873748,-0.394794,-0.472354,-0.494314,-0.552586,-0.221687,-0.259788,-0.15746,-0.364273,-0.313397,-0.500042,-0.192359,-0.10395,-0.164119,0.179153,-0.401785,-0.385518,-0.650196,-0.44547,34@34/11@34/11/03@34/11/03/07
-0.381505,0.208766,-0.395771,1.539059,-0.468628,0.034149,-0.514823,0.118441,-0.055832,-0.608524,-0.133682,-0.662047,-0.032035,-0.11219,-0.594505,-0.280369,-0.583206,-0.156512,-0.04322,-0.274288,0.993476,-0.141485,1.480047,-0.075,-0.565065,-0.678575,-0.687831,-0.43485,-0.550392,-0.218754,-0.558577,-0.104246,-0.11219,0.441591,0.703931,1.704728,0.240512,-0.417072,0.180591,-0.075519,-0.661829,-0.789677,-1.281365,-0.357347,0.117406,-0.43926,-0.312908,-0.402623,-0.474894,-0.621085,-0.593344,-0.386059,-0.533372,-0.545535,-0.447929,-0.52912,-0.692097,-0.593376,-0.352153,-0.658254,-0.562549,42@42/04@42/04/05
-0.504629,0.996419,-0.596459,0.897118,-0.540462,0.825569,-0.632234,0.410094,-0.055832,-0.399505,0.782241,-0.401521,0.457057,-0.11219,-0.438189,0.731833,-0.510646,0.326966,-0.04322,-0.606464,0.103137,-0.675489,-0.279843,-0.075,-0.385533,1.35041,-0.378564,0.621449,-0.420381,0.444904,-0.494468,0.138046,-0.11219,1.633239,1.917842,-0.344405,0.896133,1.247234,-0.364887,0.011069,-1.592363,-1.500112,0.112754,-0.769257,-0.865528,-0.108938,-0.359,-0.584242,-0.60943,-0.510698,-0.511482,-0.635108,-0.462124,-0.484872,-0.630071,-0.671629,-0.479666,-0.558135,-0.665292,-0.434053,-0.528134,10@10/01@10/01/03@10/01/03/03@10/01/03/05
0.31418,-0.518542,0.580422,-0.30247,0.228142,0.200249,0.333249,0.618826,-0.055832,1.101157,0.023818,1.465132,-0.033916,-0.11219,0.008885,-0.713317,0.287998,-0.320655,-0.04322,0.15602,0.085019,0.24452,0.01479,-0.075,0.293816,1.381625,0.348853,2.923903,0.45733,-0.427545,0.180637,-0.282098,-0.11219,-1.322047,-0.712298,-1.076238,-1.216423,-0.737131,0.096671,0.13614,1.881631,0.580447,1.029938,1.065615,0.412286,-0.402558,-0.41431,0.356441,0.21416,1.149693,0.065558,0.151747,0.221616,0.521196,0.595083,0.285114,1.544814,0.326112,0.252793,0.108461,0.223261,14@16@20@14/04@16/02@20/09@20/09/07
-0.595458,0.272286,-0.652172,-0.030131,-0.235864,1.675614,-0.165865,2.220059,-0.055832,-0.664134,0.680471,-0.676671,0.359239,-0.11219,-0.556223,0.343673,-0.519477,0.559751,-0.04322,-0.571567,0.499131,-0.684673,-0.443968,-0.075,-0.478651,2.112952,0.450612,4.014721,-0.505985,0.273397,0.85934,0.315898,-0.11219,1.72857,-0.40882,0.33864,-0.050875,0.767146,-1.204083,-1.191539,-1.654399,0.22523,-0.474243,-0.170116,-0.668941,2.359304,3.614113,-0.624577,-0.369259,-0.775627,-0.603016,-0.64051,-0.597374,-0.554399,-0.656941,-0.350512,-0.756678,-0.586675,-0.652165,0.120261,0.845093,42@42/01
-0.240215,-0.489958,-0.208503,-0.82121,-0.228756,0.727863,-0.218957,1.067743,-0.055832,0.056337,-0.073105,0.090059,0.033804,-0.11219,-0.332914,-0.647628,-0.189613,-0.338562,-0.04322,-0.240965,0.276546,-0.133875,0.089931,-0.075,-0.17967,1.015962,1.310573,2.350878,-0.265491,0.007437,0.421699,0.328786,-0.11219,-0.559392,-0.054763,-0.393193,-0.961459,-0.89716,-1.09219,-0.845188,0.516848,-0.129988,0.186129,0.728597,0.608873,1.524323,0.655019,-0.208926,-0.287667,0.067615,-0.2935,-0.276931,-0.236304,-0.275736,-0.184356,-0.308987,0.090443,-0.168997,-0.151963,1.127295,0.391962,16@20@42@16/01@20/01@20/09@42/25@20/01/10@20/09/07@20/09/16@20/09/18@20/09/07/03
-0.686961,-0.794856,-0.650342,-0.574808,-0.558738,-0.444612,-0.514823,-0.27329,-0.055832,-0.53182,-0.567413,-0.430769,-0.402617,-0.11219,-0.698412,-0.546109,-0.65887,-0.335577,-0.04322,-0.525126,-0.580147,-0.380278,0.232304,-0.075,-0.623952,-0.464528,-0.430726,-0.182857,-0.585704,-0.489685,-0.275975,-0.251167,-0.11219,0.584589,-0.50998,-0.783505,-0.050875,-0.513089,-0.854418,-0.816326,-0.7859,0.377466,0.626377,-0.170116,0.182935,0.625112,0.562836,-0.640984,-0.528094,-0.489481,-0.679923,-0.48006,-0.604378,-0.551906,-0.637866,-0.496796,-0.402311,-0.657157,-0.428455,-0.419663,-0.251801,02@10@12@14@43@02/19@10/03@12/07@14/13@43/01@10/03/01@10/03/02@14/13/01@43/01/03@14/13/01/01@43/01/03/05@43/01/03/09
-0.363115,0.894786,-0.425051,0.851728,-0.404916,1.349926,-0.476934,0.95051,-0.055832,-0.171036,1.046356,-0.156969,0.665862,-0.11219,-0.382589,0.884111,-0.423764,0.628393,-0.04322,-0.485243,-0.04439,-0.565801,-0.440013,-0.075,-0.246456,1.689318,-0.164501,0.252089,-0.349222,0.335537,-0.487272,0.109693,-0.11219,0.203262,0.703931,-0.53956,0.349782,0.447087,-0.490766,0.299695,-0.413686,-0.789677,0.332878,-0.43224,-0.505119,0.019521,-0.46962,-0.433159,-0.514027,-0.302827,-0.465951,-0.494916,-0.340157,-0.399001,-0.455723,-0.559556,-0.248784,-0.492865,-0.528824,-0.187116,-0.517,01@10@18@32@40@42@43@01/05@10/03@18/02@32/01@40/01@42/01@42/04@43/01@01/05/03@01/05/25@10/03/03@18/02/01@32/01/03@43/01/03@01/05/03/03@18/02/01/01@43/01/03/05@01/05/03/03/04
