@relation 'spos.train'

@attribute "t0_green" numeric 
@attribute "t0_green_bkg" numeric 
@attribute "t0_red" numeric 
@attribute "t0_red_bkg" numeric 
@attribute "t0_flag" numeric 
@attribute "t0point5_green" numeric 
@attribute "t0point5_green_bkg" numeric 
@attribute "t0point5_red" numeric 
@attribute "t0point5_red_bkg" numeric 
@attribute "t0point5_flag" numeric 
@attribute "t2_green" numeric 
@attribute "t2_green_bkg" numeric 
@attribute "t2_red" numeric 
@attribute "t2_red_bkg" numeric 
@attribute "t2_flag" numeric 
@attribute "t5_green" numeric 
@attribute "t5_green_bkg" numeric 
@attribute "t5_red" numeric 
@attribute "t5_red_bkg" numeric 
@attribute "t5_flag" numeric 
@attribute "t7_green" numeric 
@attribute "t7_green_bkg" numeric 
@attribute "t7_red" numeric 
@attribute "t7_red_bkg" numeric 
@attribute "t7_flag" numeric 
@attribute "t9_green" numeric 
@attribute "t9_green_bkg" numeric 
@attribute "t9_red" numeric 
@attribute "t9_red_bkg" numeric 
@attribute "t9_flag" numeric 
@attribute "t11point5_green" numeric 
@attribute "t11point5_green_bkg" numeric 
@attribute "t11point5_red" numeric 
@attribute "t11point5_red_bkg" numeric 
@attribute "t11point5_flag" numeric 
@attribute "gal_ndt80_green" numeric 
@attribute "gal_ndt80_green_bkg" numeric 
@attribute "gal_ndt80_red" numeric 
@attribute "gal_ndt80_red_bkg" numeric 
@attribute "ndt80_delete_early_green" numeric 
@attribute "ndt80_delete_early_green_bkg" numeric 
@attribute "ndt80_delete_early_red" numeric 
@attribute "ndt80_delete_early_red_bkg" numeric 
@attribute "ndt80_delete_early_flag" numeric 
@attribute "ndt80_delete_mid_green" numeric 
@attribute "ndt80_delete_mid_green_green_bkg" numeric 
@attribute "ndt80_delete_mid_green_red" numeric 
@attribute "ndt80_delete_mid_green_red_bkg" numeric 
@attribute "ndt80_delete_mid_green_flag" numeric 
@attribute "t0_correlation" numeric 
@attribute "t0point5_correlation" numeric 
@attribute "t2_correlation" numeric 
@attribute "t5_correlation" numeric 
@attribute "t7_correlation" numeric 
@attribute "t9_correlation" numeric 
@attribute "t11point5_correlation" numeric 
@attribute "ndt80_delete_early_correlation" numeric 
@attribute "ndt80_delete_mid_correlation" numeric 
@attribute "t0_regression" numeric 
@attribute "t0point5_regression" numeric 
@attribute "t2_regression" numeric 
@attribute "t5_regression" numeric 
@attribute "t7_regression" numeric 
@attribute "t9_regression" numeric 
@attribute "t11point5_regression" numeric 
@attribute "ndt80_delete_early_regression" numeric 
@attribute "ndt80_delete_mid_regression" numeric 
@attribute "t0_g.r_ratio" numeric 
@attribute "t0point5_g.r_ratio" numeric 
@attribute "t2_g.r_ratio" numeric 
@attribute "t5_g.r_ratio" numeric 
@attribute "t7_g.r_ratio" numeric 
@attribute "t9_g.r_ratio" numeric 
@attribute "t11point5_g.r_ratio" numeric 
@attribute "ndt80_delete_early_g.r_ratio" numeric 
@attribute "ndt80_delete_mid_g.r_ratio" numeric 
@attribute "failed_pcr.1" numeric 
@attribute "failed_pcr.2" numeric 
@attribute "failed_pcr.3" numeric 
@attribute "failed_pcr.5" numeric 
@attribute "overlaps_another_orf" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
1.926648,0.460796,2.196363,1.375039,-0.090479,2.827747,2.076832,0.641609,2.094603,-0.123365,1.571537,3.636043,0.447079,3.166414,-0.118285,2.736074,0.423717,1.860786,0.607508,-0.199236,0.613557,-0.486619,-0.238676,-0.466705,-0.156361,2.302358,-0.204679,0.415022,0.661367,-0.061333,4.491131,3.067736,1.33658,1.966628,-0.075188,0.532705,-0.541544,-0.255821,0.05991,2.644915,-0.790002,0.18602,-0.665765,-0.130973,4.340529,-0.19733,1.893972,-0.305602,-0.135824,0.814109,0.414965,0.491287,0.647417,0.631383,0.578812,0.146568,0.457712,0.460398,-0.083086,1.174914,1.229832,0.375822,0.827358,1.546365,0.880782,0.910034,0.1893,-0.878633,1.165686,1.158038,0.220397,0.705314,1.415968,0.872848,1.823417,0.89296,0.097251,-0.086902,0,-0.043328,-0.316781,12@12/04@12/04/01
0.082321,0.649075,0.155223,0.814658,-0.090479,0.639495,0.372862,-0.157009,0.023674,-0.123365,-0.049419,0.718531,-0.177077,0.521371,-0.118285,0.468131,0.831295,0.202166,0.886822,-0.199236,-0.439383,-0.132158,-0.464211,-0.052163,-0.156361,-0.048175,0.798169,-0.115833,1.550478,-0.061333,-0.493505,-0.226448,-0.438697,-0.043788,-0.075188,-0.430943,-0.315748,-0.245127,-0.318302,1.259149,0.108244,-0.28303,-0.09408,-0.130973,1.458885,-0.494705,0.217354,-0.510302,-0.135824,0.651285,0.69392,0.054251,0.596734,0.560722,0.739841,0.354632,0.464898,0.512701,0.013465,0.620718,0.021232,0.150866,-0.197559,0.184138,-0.217679,1.039845,0.250224,-0.720972,0.546961,0.032985,0.088476,-0.201542,-0.056099,-0.21145,-0.555626,0.966981,0.097251,-0.086902,0,-0.043328,-0.316781,01@14@01/07@01/20@14/07@14/10@01/07/04@01/20/19@01/20/19/01
-0.33247,-0.004574,-0.279885,-0.078451,-0.090479,0.118082,-0.417813,0.811758,-0.578687,-0.123365,-0.565381,-0.877596,-0.469904,-1.095044,-0.118285,-0.418966,0.022046,-0.593198,-0.391135,-0.199236,-0.623387,-0.511308,-0.701516,-0.490787,-0.156361,-0.480839,0.894969,-0.427102,0.999414,-0.061333,-0.671602,-0.236623,-0.609204,-0.271382,-0.075188,-0.727461,0.335217,-0.614081,0.226954,-0.114539,0.255982,-0.177834,0.108102,-0.130973,-0.590567,-0.051251,-0.759089,-0.227958,-0.135824,0.781544,0.607348,-0.793065,0.512261,0.379021,-2.163864,-0.951147,0.443342,0.139107,0.285562,-0.502846,-0.616427,0.299498,0.308392,-0.82143,0.035486,-0.160903,0.00093,-0.668418,-0.526489,-0.51058,0.031938,0.263317,-0.464479,0.179288,-0.51276,-0.223044,0.097251,-0.086902,0,-0.043328,-0.316781,20@20/09@20/09/07@20/09/07/03
-0.33247,0.823145,-0.286623,0.915351,-0.090479,-0.121107,0.546219,0.056512,0.322366,-0.123365,-0.094867,2.563236,-0.010906,2.547691,-0.118285,0.444465,1.82366,0.610864,1.981121,-0.199236,-0.287603,-0.081017,0.156831,0.104366,-0.156361,-0.273226,0.256089,0.191522,1.03183,-0.061333,-0.416837,0.791061,-0.235899,0.95871,-0.075188,-0.170126,-0.246088,0.328603,-0.293088,0.140713,0.019601,0.274714,0.073243,-0.130973,0.417417,-0.39558,1.006263,-0.397364,-0.135824,0.293074,0.559252,-0.373867,0.714995,0.278077,0.70348,0.347457,0.400231,0.55006,0.070518,-0.323172,-0.399598,-0.209666,-0.622168,-0.659924,-0.612786,-0.293611,-0.290848,-0.615865,-0.369944,-0.371528,-0.344981,-0.658781,-0.787383,-0.699873,-0.78067,-0.336922,0.097251,-0.086902,0,-0.043328,-0.316781,11@16@11/02@11/04@16/03@11/02/03@11/04/02@11/04/03@16/03/03@11/02/03/01@11/04/03/01@11/04/03/05@11/02/03/01/07
-0.654159,0.531845,-0.624922,0.692074,-0.090479,-0.669964,0.92253,-0.734182,0.785338,-0.123365,-0.618848,0.339124,-0.450146,0.606446,-0.118285,-0.464505,0.970108,-0.269028,0.974825,-0.199236,-0.616246,0.243465,-0.582604,0.142208,-0.156361,-0.486761,0.736217,-0.413072,0.865121,-0.061333,-0.642367,0.17038,-0.546823,0.31386,-0.075188,-0.663377,-0.515121,-0.585365,-0.493225,-0.639535,-0.145865,-0.146069,-0.324148,-0.130973,-0.345499,-0.452968,0.122655,-0.298544,-0.135824,-0.442888,0.491918,-0.882256,-0.712588,0.086282,-0.091273,-1.625561,0.400231,0.572476,-0.030422,-0.257691,-0.885861,-0.783103,-0.381394,-0.493611,-0.552408,-0.558448,-0.361651,0.014781,-0.19849,-0.725477,-0.750169,-0.369196,-0.521462,-0.250524,-0.437745,-0.598842,0.097251,-0.086902,0,-0.043328,-0.316781,10@42@10/03@42/04@10/03/01@10/03/04@42/04/05@10/03/01/01@10/03/04/09@10/03/01/01/11
3.085562,-0.239035,5.147791,0.521333,-0.090479,0.037001,0.00078,6.995103,0.979488,-0.123365,1.127311,0.391456,7.642105,0.405361,-0.118285,1.302519,0.05158,7.705748,0.274627,-0.199236,1.01397,-0.34025,4.118313,-0.098605,-0.156361,2.828136,-0.920998,3.089201,-0.676932,-0.061333,4.492921,0.256868,3.355264,0.517069,-0.075188,-0.853538,0.306392,-0.660621,0.38139,0.268339,0.049149,7.958957,0.805279,-0.130973,0.310326,0.220038,5.098823,0.717896,-0.135824,0.788057,0.790112,0.705346,0.605181,0.631383,0.339867,0.56987,0.400231,0.579948,-1.259247,-0.950036,-1.1322,-0.945794,-0.761264,-0.299419,-0.152004,-0.754323,-0.482511,-2.350139,-0.996123,-1.269042,-1.023435,-0.811194,-0.388501,-0.240756,-1.123595,-0.798128,0.097251,-0.086902,0,-0.043328,-0.316781,01@02@42@01/05@01/07@02/16@02/45@42/01@01/05/06@01/07/01@02/16/13@01/05/06/07
-0.68473,0.315146,-0.659319,0.280544,-0.090479,-0.80593,0.825281,1.613712,0.53145,-0.123365,-0.670088,-0.190738,-0.517526,-0.267501,-0.118285,-0.575661,0.175626,0.008833,0.343499,-0.199236,-0.653596,-0.294399,1.349759,0.19381,-0.156361,-0.439053,1.011129,0.280922,4.278014,-0.061333,-0.655493,-0.020403,-0.047534,-0.1332,-0.075188,-0.788408,1.24801,0.22463,0.767481,-0.595651,0.409629,-0.541688,0.205707,-0.130973,-0.673123,0.746965,-0.574538,0.69672,-0.135824,0.175841,0.136009,-0.837661,0.0899,0.439588,-5.618181,0.247013,0.292454,0.288545,-0.065531,-1.038676,-0.830691,-0.972909,-0.983329,-1.16463,-1.121235,-0.264636,-0.397547,-0.195434,-1.05576,-0.763401,-0.995166,-1.016951,-0.996322,-1.168759,-1.573684,-0.314147,0.097251,-0.086902,0,-0.043328,-0.316781,20@20/01@20/03@20/01/01@20/01/01/07
0.926494,-0.516125,1.269765,-0.078451,-0.090479,1.571927,1.776629,0.029822,1.785955,-0.123365,1.198156,0.142879,-0.053968,-0.770214,-0.118285,1.673278,-0.066558,0.3366,0.178971,-0.199236,0.853951,-0.102179,-0.326259,-0.18461,-0.156361,1.160981,-0.785478,-0.192182,-0.862163,-0.061333,3.503989,0.071173,0.285162,-0.160295,-0.075188,-0.528637,-0.253294,-0.087881,0.510612,3.491593,1.154228,0.070923,0.038384,-0.130973,1.956526,0.793919,-0.392596,0.012035,-0.135824,0.68385,0.155247,0.607236,0.351764,-0.085323,0.667118,0.720537,-0.138656,0.236242,-0.306907,1.291502,2.034283,1.333893,1.228377,2.210655,2.623278,1.417686,1.384401,-1.193956,1.277503,1.676321,1.106157,1.429276,1.976303,2.30881,-0.844969,1.542065,0.097251,-0.086902,0,-0.043328,-0.316781,01@01/03@01/03/01@01/03/01/03
-0.150435,-0.52323,0.045293,-0.262326,-0.090479,-0.017261,0.571588,0.180788,0.631014,-0.123365,0.359607,0.770863,-0.128442,0.103733,6.891202,0.459884,0.778133,0.42967,1.032218,-0.199236,-0.175736,-0.236204,-0.233484,-0.18805,-0.156361,-0.052452,-1.192038,-0.221873,-1.510474,-0.061333,0.701268,0.28485,0.017293,0.498103,-0.075188,-0.727163,-0.058725,-0.61012,0.022089,0.655644,0.244163,0.67157,0.21965,-0.130973,0.07536,0.293077,0.557375,0.146149,-0.135824,0.592669,0.57849,0.437772,0.309528,0.358832,0.537257,0.505299,0.055344,0.370735,-0.596559,-0.259288,1.704548,-0.051996,-0.157702,0.085119,0.644565,-0.305202,-0.314888,-1.24651,-0.347581,0.614473,-0.156521,-0.239645,-0.027607,0.550489,-0.51276,-0.291371,0.097251,-0.086902,0,-0.043328,-0.316781,01@10@14@01/04@10/03@14/07@10/03/01@10/03/03@14/07/03
-0.379716,-0.21772,-0.396198,-0.516249,-0.090479,-0.297615,-0.646137,-0.271276,-0.767859,-0.123365,-0.560034,-0.615936,-0.602132,-0.924895,-0.118285,-0.230718,0.128371,-0.079291,0.358804,-0.199236,-0.412835,-0.216806,-0.337856,-0.153648,-0.156361,-0.350546,1.022745,-0.253196,1.985773,-0.061333,-0.573455,-0.117066,-0.487867,-0.046498,-0.075188,-0.434827,0.191092,-0.298599,-0.250539,-0.240956,-0.057223,0.323806,-0.184713,-0.130973,-0.617123,0.204386,-0.633818,-0.157372,-0.135824,0.41682,0.443822,0.25939,0.512261,0.045905,0.26195,0.261362,0.400231,0.124164,0.1934,-0.238525,-0.083976,-0.340221,-0.351297,-0.359022,-0.279116,-0.576413,-0.267466,-0.142881,-0.265581,-0.143989,-0.429788,-0.4073,-0.379004,-0.33844,-0.523476,-0.524821,0.097251,-0.086902,0,-0.043328,3.154787,01@10@01/06@10/01@10/01/09@10/01/09/05
0.665599,-0.711509,1.288205,0.074779,-0.090479,0.487,-0.37976,-0.296715,-0.270039,-0.123365,0.668827,1.444638,1.441576,2.114584,-0.118285,0.320042,0.225835,0.488569,0.274627,-0.199236,0.635527,0.153527,0.47843,0.575671,-0.156361,1.579497,-0.533798,0.723355,-0.107345,-0.061333,2.705385,0.002491,0.543002,-0.073592,-0.075188,0.067836,0.63788,0.20641,0.97865,0.023152,0.516,1.322134,0.449719,-0.130973,0.110288,0.955649,-0.224823,0.816716,-0.135824,0.338664,0.251439,0.277228,0.461578,0.67176,0.635952,0.605744,0.13438,0.258657,-1.272413,0.838723,-0.565107,-0.261888,-0.192679,0.412938,1.07251,-0.590321,-0.027721,-1.824601,0.658779,-0.649631,-0.344981,-0.224404,0.266806,1.019375,-0.24485,-0.621617,0.097251,-0.086902,0,-0.043328,-0.316781,10@11@16@10/01@11/02@16/03@10/01/09@11/02/03@16/03/01@10/01/09/05@11/02/03/04
-0.662149,-0.516125,-0.562155,-0.34113,-0.090479,-0.480047,-0.650365,0.59365,-0.494058,-0.123365,-0.165266,-0.799098,0.18161,-0.893959,-0.118285,-0.36303,-0.955551,0.38291,-1.213773,-0.199236,-0.144245,-0.176245,0.428234,-0.00744,-0.156361,-0.425892,0.472921,-0.252217,1.388401,-0.061333,-0.424295,-0.404512,-0.395397,-0.528781,-0.075188,0.296685,0.878089,0.10125,0.236409,-0.525195,0.267801,0.391461,0.714646,-0.130973,-0.592299,-0.68252,0.188646,0.061445,-0.135824,0.475436,0.453441,0.482368,0.858598,0.681855,0.547646,0.670315,0.033788,0.10922,-0.026033,-0.737621,-0.520201,-0.7118,-0.623795,-0.405167,-0.137175,-0.642477,-0.454849,-1.036295,-0.772488,-0.624349,-0.834976,-0.666401,-0.568948,-0.289598,0.098075,-0.661475,0.097251,-0.086902,0,-0.043328,3.154787,01@20@01/06@20/03@01/06/02@01/06/02/01
-0.866419,-0.516125,-0.812156,-0.498737,-0.090479,-0.860504,-0.819494,-0.616996,-0.553796,-0.123365,-0.756527,-0.465481,-0.561602,-0.623267,-0.118285,-0.751,-0.595229,-0.561726,-1.072202,-0.199236,-0.70596,-0.336723,-0.433921,-0.00228,-0.156361,-0.590732,0.217369,-0.456794,0.990153,-0.061333,-0.674287,-0.340918,-0.589878,-0.498977,-0.075188,-0.766748,0.505765,-0.771129,-0.003125,-0.809434,0.569186,-0.250852,0.393944,-0.130973,-0.814852,-0.588613,-0.512275,0.301438,-0.135824,-2.214406,0.520776,0.152361,0.284186,-0.721274,-0.610719,-0.183464,0.184676,-0.077577,-1.51379,-0.676931,-0.951294,-0.842354,-0.712458,-0.583977,-0.271702,-0.695213,-0.489427,-0.405649,-0.668125,-0.965657,-0.919782,-0.757849,-0.616434,-0.348209,0.226672,-0.71272,0.097251,-0.086902,0,-0.043328,-0.316781,01@11@12@01/01@01/05@11/06@12/04@12/10@01/01/06@01/05/13@11/06/02@12/04/01@01/01/06/05@01/05/13/03
-0.445027,-0.388237,-0.400807,-0.472469,-0.090479,-0.287323,-0.772983,0.066938,-0.703142,-0.123365,-0.437504,-0.838347,-0.288534,-0.661937,6.891202,-0.183387,0.633413,0.302879,1.036045,3.940728,-0.385006,0.557366,-0.236599,0.336578,5.403125,-0.426221,0.651033,-0.345206,1.129076,-0.061333,-0.523636,-0.282411,-0.454109,-0.314734,-0.075188,-0.487558,-0.265304,-0.605763,-0.453828,-0.410453,0.066877,0.343195,0.038384,-0.130973,-0.599227,-0.202547,0.019381,-0.199723,-0.135824,0.618721,0.463061,0.482368,0.123689,-0.105512,-0.252302,-0.083019,0.400231,0.423038,-0.144527,-0.422991,-0.470164,-0.631458,-0.561161,-0.396515,-0.324665,-0.558448,-0.450897,-0.563311,-0.474307,-0.485298,-0.693631,-0.544471,-0.42649,-0.33844,0.355269,-0.604536,0.097251,-0.086902,0,-0.043328,-0.316781,11@11/02@11/02/01@11/02/03@11/02/03/01
1.668532,-0.590726,3.075444,-0.214168,-0.090479,1.219224,-0.633452,4.442863,-0.45921,-0.123365,1.035971,0.980191,5.162704,1.05502,-0.118285,0.567096,-0.022256,5.019314,0.450633,-0.199236,0.844614,0.218776,4.041461,0.596312,-0.156361,2.086191,-1.250118,3.934262,-0.834379,-0.061333,3.500707,-0.175573,3.723676,0.248833,-0.075188,0.153579,0.412084,0.971449,0.669777,3.669544,0.450996,6.09596,0.575211,-0.130973,2.849336,0.752182,2.427866,1.084944,-0.135824,0.534052,0.636205,0.393177,0.470025,0.288171,0.615174,0.655966,0.084084,0.415567,-1.399684,-0.659363,-1.029558,-0.950815,-0.809256,-0.539755,-0.412584,-0.463408,-0.106429,-2.350139,-0.720306,-1.155273,-1.032858,-0.841676,-0.701909,-0.514272,-0.812819,-0.496352,0.097251,-0.086902,0,-0.043328,-0.316781,01@43@01/05@01/06@01/07@43/01@01/06/10@43/01/03@43/01/03/06
-0.782349,-0.981495,-0.625985,-0.879621,-0.090479,-0.847094,-0.654593,-0.815503,-0.389516,-0.123365,-0.67989,0.725073,-0.565149,0.884871,-0.118285,-0.609007,0.420764,-0.574315,0.431502,-0.199236,-0.726465,-0.352594,-0.391514,-0.275775,-0.156361,-0.581519,-1.443718,0.081892,-1.001087,-0.061333,-0.413257,-0.552051,0.299106,-0.265964,-0.075188,-0.745237,-0.065931,-0.565758,0.242712,-0.42696,-0.128137,0.017706,0.163876,-0.130973,-0.621742,0.293077,-0.155476,0.894361,-0.135824,0.325639,0.039817,0.054251,-1.210975,-0.731368,0.50609,0.483775,0.199047,0.355792,-1.070535,-0.364697,-0.825559,-0.635475,-0.855621,-0.853154,-0.875484,-0.466306,-0.433772,-1.982263,-0.399762,-0.763401,-0.580555,-0.841676,-0.986825,-0.963621,-0.673506,-0.513433,0.097251,-0.086902,0,-0.043328,-0.316781,01@11@01/05@11/02@01/05/25@11/02/03@11/02/03/04@11/02/03/04/01
-0.562794,-1.017019,-0.400098,-0.848975,-0.090479,-0.789714,-0.870232,-0.260433,-0.663316,-0.123365,-0.425028,0.862444,-0.125402,1.132361,-0.118285,-0.403189,0.719064,-0.326578,0.67638,-0.199236,-0.512618,-0.357885,-0.493636,-0.246533,-0.156361,-0.300535,-1.432102,-0.430691,-1.380812,-0.061333,0.090905,-0.475738,-0.272593,-0.436659,-0.075188,-0.522214,-0.09956,-0.530903,0.318355,-0.327517,-0.069042,1.239628,0.177819,-0.130973,-0.470487,0.00092,0.445153,0.894361,-0.135824,0.586156,0.453441,0.375339,0.047664,0.449683,0.526868,0.533997,0.155936,0.318432,-0.614114,-0.728837,-0.721635,-0.423575,-0.232537,0.230283,0.487794,-0.657545,-0.445957,-1.404171,-0.765034,-0.763401,-0.505172,-0.285369,0.143342,0.452804,0.301687,-0.689944,0.097251,-0.086902,0,-0.043328,-0.316781,10@16@10/01@16/19@10/01/02@10/01/03@16/19/03@10/01/03/03
-0.532918,-0.796768,-0.354708,-0.761416,-0.090479,-0.668092,0.436285,-0.806329,0.342279,-0.123365,-0.514586,-0.0272,-0.466358,-0.313906,-0.118285,-0.408926,0.045673,-0.399865,0.194276,-0.199236,-0.660187,-0.557159,-0.530158,-0.377261,-0.156361,-0.555527,-1.954822,-0.064933,-1.871676,-0.061333,-0.171319,-0.521526,0.345341,-0.452916,-0.075188,-0.84099,-0.416636,-0.684782,-0.266298,-0.883111,-0.659993,-0.824272,-0.603019,-0.130973,-0.71873,0.105261,-0.788542,-0.235016,-0.135824,0.579643,0.020579,0.205875,0.0899,0.257888,0.542451,0.75641,-0.045249,-0.309205,-0.679944,-0.003751,-0.376503,-0.228747,-0.486326,-0.72145,-0.703883,-0.257682,-0.283603,-1.614386,0.01769,-0.422092,-0.297866,-0.52923,-0.863361,-0.797557,-0.898551,-0.274289,0.097251,-0.086902,0,-0.043328,-0.316781,11@11/04@11/04/01@11/04/03@11/04/03/01
