@relation 'eisen.train'

@attribute "alpha_0" numeric 
@attribute "alpha_7" numeric 
@attribute "alpha_14" numeric 
@attribute "alpha_21" numeric 
@attribute "alpha_28" numeric 
@attribute "alpha_35" numeric 
@attribute "alpha_42" numeric 
@attribute "alpha_49" numeric 
@attribute "alpha_56" numeric 
@attribute "alpha_63" numeric 
@attribute "alpha_70" numeric 
@attribute "alpha_77" numeric 
@attribute "alpha_84" numeric 
@attribute "alpha_91" numeric 
@attribute "alpha_98" numeric 
@attribute "alpha_105" numeric 
@attribute "alpha_112" numeric 
@attribute "alpha_119" numeric 
@attribute "elu_0" numeric 
@attribute "elu_30" numeric 
@attribute "elu_60" numeric 
@attribute "elu_90" numeric 
@attribute "elu_120" numeric 
@attribute "elu_150" numeric 
@attribute "elu_180" numeric 
@attribute "elu_210" numeric 
@attribute "elu_240" numeric 
@attribute "elu_270" numeric 
@attribute "elu_300" numeric 
@attribute "elu_330" numeric 
@attribute "elu_360" numeric 
@attribute "elu_390" numeric 
@attribute "cdc15_10" numeric 
@attribute "cdc15_30" numeric 
@attribute "cdc15_50" numeric 
@attribute "cdc15_70" numeric 
@attribute "cdc15_90" numeric 
@attribute "cdc15_110" numeric 
@attribute "cdc15_130" numeric 
@attribute "cdc15_150" numeric 
@attribute "cdc15_170" numeric 
@attribute "cdc15_190" numeric 
@attribute "cdc15_210" numeric 
@attribute "cdc15_230" numeric 
@attribute "cdc15_250" numeric 
@attribute "cdc15_270" numeric 
@attribute "cdc15_290" numeric 
@attribute "spo_0" numeric 
@attribute "spo_2" numeric 
@attribute "spo_5" numeric 
@attribute "spo_7" numeric 
@attribute "spo_9" numeric 
@attribute "spo_11" numeric 
@attribute "spo5_2" numeric 
@attribute "spo5_7" numeric 
@attribute "spo5_11" numeric 
@attribute "spo__early" numeric 
@attribute "spo__mid" numeric 
@attribute "heat_0" numeric 
@attribute "heat_10" numeric 
@attribute "heat_20" numeric 
@attribute "heat_40" numeric 
@attribute "heat_80" numeric 
@attribute "heat_160" numeric 
@attribute "dtt_15" numeric 
@attribute "dtt_30" numeric 
@attribute "dtt_60" numeric 
@attribute "dtt_120" numeric 
@attribute "cold_0" numeric 
@attribute "cold_20" numeric 
@attribute "cold_40" numeric 
@attribute "cold_160" numeric 
@attribute "diau_540" numeric 
@attribute "diau_660" numeric 
@attribute "diau_780" numeric 
@attribute "diau_900" numeric 
@attribute "diau_1020" numeric 
@attribute "diau_1140" numeric 
@attribute "diau_1260" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/05,01/20/15,01/20/17,01/20/19,01/20/31,01/20/37,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/16/01,02/16/03,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/07,16/17/09,16/19/03,16/19/05,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/07,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/02,01/01/09/02/01,01/01/09/03/01,01/01/09/04/01,01/01/09/05/01,01/01/09/06/01,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/05/03/02/04,01/05/03/03/04,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.345945,-0.14062,-1.180171,-1.027487,-1.58363,-1.020201,0.499003,-0.267685,0.200468,-1.12356,-0.794863,-2.009859,-1.018464,-2.060229,-0.565883,-1.991272,-0.750629,-0.829957,-0.113074,0.175984,-0.292629,-0.350141,0.08561,0.939804,1.440626,0.77546,-0.508638,0.19768,1.297718,0.789051,-0.62568,0.483515,-0.304042,-0.766772,-1.049856,0.400537,1.036585,0.729512,0.473299,0.067838,-0.052083,0.846179,1.157178,-1.413345,0.058839,-0.39269,-0.060607,-0.88869,0.260302,0.246568,0.747641,0.669938,1.037996,-0.153981,0.43796,0.158611,0.008863,-0.341582,0.411747,-0.030129,-0.178174,-0.299247,0.664707,0.116023,0.289118,0.215238,0.080959,0.113963,0.289505,-0.406743,-0.30515,-0.289388,0.020177,0,1.435436,2.023093,1.942227,1.295178,-0.726472,01@01/06@01/06/02@01/06/02/01
-0.676585,-0.501074,-1.33634,-0.689397,-1.527649,-0.570851,-1.089144,-2.017794,-0.70986,0.712097,-0.739797,-1.145969,0.332294,-1.985834,-2.168177,-1.364014,-1.950138,-0.899964,-0.012162,0.654198,0.175508,-0.73234,-0.069051,-1.020553,0.201964,0.859655,0.653022,0.688508,-0.091658,0.846261,0.631132,1.545218,-0.19238,-1.087782,-0.241678,-0.044631,-1.267636,0.067236,0.857706,0.163613,1.5874,0.077668,0.428929,0.868868,0.02607,0.625147,0.04147,0.153791,1.427838,0.96067,1.407615,0.589681,1.638412,0.407374,1.658492,0.186337,0.450741,0.193714,-0.149677,0.738655,0.508134,0.063954,0,0.295337,-0.561872,-0.864666,-0.133036,-0.6335,-0.243386,1.066608,-0.38362,-0.289388,-0.617388,-0.757981,0,1.45044,0.578942,0.532037,0.567057,16@20@42@16/01@20/09@42/19@20/09/03
-0.44927,0.92177,-0.287779,0.349019,-0.743917,1.106723,-0.089199,0.469203,-0.588483,1.276914,0.664387,0.761786,-0.638564,0.841171,-0.781576,0.705937,0.480447,0.32516,1.097863,0.449249,1.607458,-1.955377,0.498039,0.319438,0.596084,-0.655859,-0.447498,-0.552996,0,-0.326541,-0.269979,-0.234696,0.086776,0.499434,0.316349,0.066661,-0.452296,-0.708572,-0.619227,-0.391882,0.615854,0.452987,-0.965146,0.605536,-0.154156,-0.505783,-0.230734,0,0.529734,0,0.90395,1.131413,0.661465,-0.368616,1.066719,-0.021609,0.574467,1.294895,-0.681553,-0.139955,-0.105931,-1.054705,-0.479038,0.001914,1.22739,0.675197,0.392223,0.420615,-0.495808,-0.720736,-0.760279,0.096936,-0.736931,-1.619219,-0.035966,0.877786,-0.511687,0.567259,-0.121434,01@11@14@32@34@40@42@43@01/04@01/05@11/04@14/07@32/01@34/11@40/01@42/16@43/01@01/05/25@11/04/02@14/07/03@32/01/03@34/11/03@43/01/03@34/11/03/13@43/01/03/05
-0.717915,-0.349304,-0.354709,0.63881,0.711586,0.926983,0.116672,-0.851055,0.230812,1.453419,0.223859,1.265722,0.332294,0.841171,0.142824,0.549123,-0.34027,-0.619936,-0.790622,1.382906,0.010283,-0.146302,0.034056,0.418696,0.680538,1.533217,0.897582,0.775124,0.41357,0.302767,0.702272,0.702101,-0.173769,-0.213921,0.335591,-0.06318,-0.487746,-0.140907,-0.659691,-0.506812,0.757538,-0.369141,-0.611425,0.271982,-0.449072,-0.596257,-0.4519,0.278889,0.760675,0.49204,1.034208,1.031092,1.312763,0.985239,1.436577,0.338831,0.698193,0.033125,-0.681553,-0.700069,0.243243,-0.139439,-0.172678,-1.025065,0.158197,-0.464702,0.781304,0.516444,0.429739,-0.044444,-1.152632,-0.799887,0.219415,-0.68309,0,-0.15299,-0.511687,-0.536361,0.410581,01@16@20@01/04@16/19@20/01@20/03@16/19/03@20/01/09@20/03/22@20/03/25
0.067356,-0.349304,-0.19854,0.204124,-0.072146,0.567503,0,0.284981,0.352189,-0.699947,0.223859,-0.426061,0.458927,0.097222,0.142824,-0.329039,-0.308704,-0.374911,0.33382,0.676971,0.836408,0.592616,0.16294,0.443511,1.13096,1.252566,0.897582,1.006102,1.202988,0.531607,0.725985,0.483515,-0.676249,-0.766772,-0.549556,0.419086,0.593466,0.369991,0.250747,0.029528,0.433689,0.488732,0.969914,-1.202679,0.14076,-0.437927,0.092508,1.112875,1.479158,0.64825,0.443705,0.690002,0.671641,0.605499,0.493439,0.075433,0.609817,0.300773,1.120915,-0.052094,-0.178174,-0.50264,0.011139,0.001914,1.161929,-0.324714,0.703488,0.0373,0.654115,-0.141057,-0.054044,0.317693,0.617893,0.852161,2.343322,1.393174,1.198617,0.320705,-0.069276,20@34@20/01@20/03@34/01@20/01/01@20/01/15@20/03/22@34/01/01@20/01/01/01@34/01/01/03
0.356666,0.485431,0.113797,0.179975,-0.492003,-0.031631,-0.059789,0.377092,1.29286,-0.417538,0.802052,0.6538,0.079027,-0.125962,0.512584,1.552735,-0.750629,-0.2699,0.232908,0.062124,0.671183,0.643576,0.008279,0.269809,1.018355,0.382549,0.653022,0.515274,0.539877,1.046495,0.868266,0.421062,0.719529,0.552935,-0.164709,-0.044631,-2.596994,0.615979,0.088891,0.604179,1.951729,0.059796,0.408122,0.74598,0.746976,0.398961,0.534839,1.029476,0.401433,0.882565,1.06026,1.432375,1.02782,-0.616273,1.103705,0.366557,-0.114863,0.247244,0,0.464089,0.146919,0.659603,0.072411,0.295337,0.267298,0.155243,0.450585,0.248123,0,0.414469,0.41678,0.731611,-0.617388,-1.918781,-0.599481,-0.840174,-0.709983,0.508555,0.744395,12@42@12/01@42/16@12/01/01
0.274006,0.106006,0.292276,-0.447905,-0.352051,-1.199941,-0.17743,0.131462,-0.011942,0.464989,0.802052,1.157736,0.036815,0.13442,0.728277,1.019566,-0.18244,0.990227,0.852793,0.289845,-0.099866,0.057538,-1.718769,-1.467217,-1.712331,-0.71199,-0.202938,-0.379763,-1.544187,1.01789,0.702272,-0.141016,0.29149,0.731274,0.335591,-1.250295,-0.452296,0.672746,-3.815877,0.661644,1.97197,0,-1.464517,0.061316,-1.858115,-0.189123,-1.404614,1.98856,0.260302,0.402778,0.765008,1.141445,1.109232,0.24227,1.639999,1.073574,0.141426,0.17842,-0.652004,0.222471,0.544255,-0.459055,-0.805822,-1.139174,1.860177,1.075162,1.306563,0.957256,-0.355573,0.317856,-0.823056,-0.261793,0.458502,-0.121413,0.277098,0.963684,0.826812,1.811766,1.234684,16@20@42@16/01@20/01@20/09@42/25@20/01/10@20/09/07@20/09/16@20/09/18@20/09/07/03
0.232676,0.276747,-0.24316,-0.810144,0.235749,-1.469551,0,1.20609,-0.194008,1.559323,-0.739797,1.553685,0,0.729579,-0.504256,2.023179,-0.529666,0.955224,-0.588799,-0.552723,0.808871,0.770976,0.034056,-0.102411,0.821295,-0.038428,1.417272,2.507455,0.066226,0.932076,-0.957668,1.545218,-0.266821,-0.499264,-0.376375,-0.378507,-0.682718,-0.367973,-0.497835,-1.158082,-1.873731,0,-0.736268,0.587981,-0.432688,-0.845062,-0.673066,1.94686,0.029361,0.971828,0.912634,1.633017,1.780883,-1.012523,1.177677,0,0.159102,0.384891,3.100674,1.902813,1.375048,0.83394,0.787251,0.507253,-0.278208,-0.104734,0.178229,-0.288517,1.607709,1.042454,1.672309,-0.648117,0.936675,2.237632,0.96584,2.796175,2.363606,1.776544,1.130367,01@11@16@20@01/04@11/04@16/19@20/01@20/03@20/09@11/04/01@16/19/03@20/01/01@20/01/10@20/01/13@20/03/22@20/09/07@20/01/01/01@20/09/07/06
0.191346,0.409546,0,0.179975,-0.352051,-0.361154,0,-0.022056,-0.588483,0.641494,-0.409401,1.12174,-0.300874,-0.16316,-0.011243,0,0.859239,0.32516,0.535643,0.790831,0.781333,-0.350141,-0.120605,-0.003153,-0.614427,-0.122623,-0.080658,-0.004425,0.666184,-0.011887,-1.550504,0.046343,0.030945,-0.07125,-0.857433,-0.06318,-2.1007,-1.654681,0.250747,0.431783,0.514652,-1.209142,-0.611425,-0.044017,-0.875062,-0.460546,-1.098385,0.403987,0.414263,0.224252,0.94737,1.362151,1.628235,0.622009,0.974255,1.572645,0.335853,0.300773,0.884526,1.068134,0.65262,-0.429999,0.521739,-0.144797,0.201837,-1.064648,0.645126,0.554775,0.093177,-0.285977,0.369697,0.538449,0.657741,1.451283,1.153678,1.679501,0.529368,0.085893,0,14@16@20@42@14/04@14/13@16/01@20/09@42/25@14/13/04@20/09/13
0.336001,-0.14062,1.095428,1.001049,1.103452,1.04681,0.646054,0.899054,0.018402,-0.594044,-0.023938,-0.426061,0.163449,0.097222,0.913158,-0.67403,0.953937,-0.094883,1.458261,0.790831,0.808871,1.000295,-0.249489,-1.194256,-0.839638,-0.571664,-0.325218,-1.13044,-1.670494,-0.183516,1.081687,-0.047337,-0.71347,-1.747635,-1.242279,-0.471251,-0.399122,-0.292285,-0.922706,-0.985687,-0.517616,-0.369141,-0.382547,-0.430238,-0.580146,-1.093866,-0.043594,0.612483,0.529734,0.748671,0.461073,0.870579,1.587529,-0.51721,0.659875,0.893354,0.114914,-0.035699,0.323101,1.17796,0.65262,0.485267,1.175307,0.050818,0.507321,-0.244721,0.508947,0,0.485833,-0.23767,-0.791668,-0.344577,1.096066,0.590045,0.590163,-1.155133,0.380646,2.034838,1.839722,01@02@16@01/05@02/07@16/21@16/21/07
0.521986,0.276747,-0.24316,0.204124,-0.29607,0.208023,-0.32448,-0.421204,0,-0.770549,0,-0.498052,0.079027,0.283209,-0.62751,0.266857,0.417315,-0.584932,2.62595,0.99578,1.001633,-0.401101,-0.971241,-0.648333,-0.980395,-2.087179,-1.334028,-1.679012,-2.049415,-1.442133,-0.578253,-0.765548,0.812581,0.196258,0.123926,-0.749481,-3.040113,0.388913,-0.33598,-1.656112,-0.193767,-0.101056,-0.65304,-0.307349,-0.481841,-0.731969,-0.4519,0.153791,1.145577,0.938355,0.825796,1.562792,1.445058,-0.187002,0.363989,1.392425,0.265152,0.660187,0.175358,0.464089,0.688741,0.572435,0.399195,0.621362,-0.081826,-0.544694,-0.24976,-0.6335,-0.74823,0.607695,-0.226679,0.041747,0.299111,-0.645645,-1.006465,0.076072,0.529368,2.398798,1.777132,16@32@34@16/17@32/07@34/01@34/11@16/17/09@34/01/01@34/11/03@34/01/01/01
0.294671,0.997656,0.515374,0.662959,-0.91186,-0.421068,-0.26566,-1.465128,-0.406417,-0.523442,-0.354335,-0.246085,0.079027,-1.204688,-0.843203,-1.238563,-1.160987,-0.514925,0.679802,0.676971,-0.044791,-0.503021,-1.899207,-1.144626,-0.895941,-0.76812,-0.202938,0.284297,-0.281118,0.817656,0.512565,0.046343,0.030945,-0.463596,-0.857433,-0.749481,-1.037214,0.332147,-0.578763,-0.257797,0.413449,-1.298503,-1.00676,0.026205,-0.154156,-0.23436,0.619903,0.654183,0.888975,0.525514,0.426337,0.690002,0.875172,0.737582,-0.024363,0.78245,0.176777,0.331362,0.55949,0.980273,1.435251,0.543379,0.542163,0.327939,-0.125467,0.335227,0.878574,0.957256,0.149271,2.081046,0,-0.096226,0.418654,1.638509,0.96584,0.476929,-0.06552,1.130809,0.848712,14@14/07
0.088021,0.675144,0.292276,-0.254711,-0.631955,-1.289811,-0.471531,-1.802868,-0.922269,0.641494,-0.547066,-0.138098,-0.51193,-1.539465,-1.18215,-1.175837,-0.750629,-0.829957,1.530341,0.494794,0.919021,-0.452061,-0.89391,-1.516846,-0.27661,0.214158,0.469602,0.024447,-0.186388,0.932076,1.366248,1.607671,-0.545977,-0.303091,-0.645767,-0.471251,-0.292773,-0.084141,-0.093196,-0.276952,-0.720021,0.202774,0.262473,0.061316,1.07466,1.507271,1.58963,0.278889,0.722185,0.759829,1.390247,1.492567,1.679118,-0.13747,1.639999,1.392425,0.547954,0.407833,0.648136,2.023622,1.350967,1.139029,1.64506,0.523554,0.267298,0.41522,1.364925,0.995587,-0.019011,0.148782,0.526639,0.096936,-2.051907,0.590045,-0.380336,-0.296153,0.306285,0.931218,0.660942,01@01/07@01/20@01/07/01
-0.15996,-0.254448,0.671542,-0.133965,0.291729,-1.020201,0.234312,-0.912462,-0.588483,0.111978,-0.13407,-0.030112,0.079027,-0.795516,-0.504256,-1.520829,-0.087742,-1.35501,0.694218,1.155185,-0.099866,-0.401101,-0.197936,-1.516846,-0.558124,-0.627794,0.805872,-0.668485,-0.186388,1.418359,2.457066,0.545968,-0.136548,-0.570599,0.008472,0.493281,1.036585,0.937656,0.958866,-2.479777,0.170563,0.16703,0.449737,-0.237127,0.206296,0.240631,0.364712,-1.47248,1.607459,2.109929,2.701511,2.766641,1.445058,-0.830909,1.824928,0,1.334497,1.310189,1.386853,2.188362,1.447291,1.05186,2.196508,0.84958,3.73672,3.67493,0.800758,0.765598,1.046771,-1.010576,-0.681809,-1.793292,-0.099367,1.189167,1.905032,0.791888,1.644783,1.471288,0.880007,20@32@42@20/01@32/01@32/07@42/16@20/01/15@32/01/01@32/07/07@32/07/07/05
-0.304615,0.864857,0.470754,1.049347,-0.408032,1.166636,-0.383301,0.960461,1.596303,0.217881,0.223859,0.545814,0.247871,0.580789,-0.781576,1.176381,0.701409,1.165245,0.694218,0.426477,1.221933,0.770976,0.446486,0.517955,1.018355,0.522874,-0.600348,0,1.297718,-0.011887,0.156863,0.452288,0,0,0.335591,-0.06318,0.664365,1.202566,-0.0325,1.006434,1.243311,1.918521,1.864619,2.659528,2.450934,2.457252,2.882599,1.446469,0.324453,0.994144,1.346828,1.743369,1.648588,-0.764867,1.76945,0.754723,0.229802,0.606657,0.116261,-0.107008,0.219162,-0.342831,-0.662854,0.050818,0.878266,1.955083,0.645126,0.497278,0.06513,0.462775,-0.069738,0.317693,-0.298606,0.927051,0.402324,1.13548,0.727664,1.107328,0.410581,12@42@12/01@42/16@12/01/01
0.418661,1.35811,1.073119,-1.124084,-0.603965,-0.690678,-0.559762,-1.035277,-0.770548,-0.594044,-0.547066,-1.361942,-0.84962,-2.469401,-0.658323,-1.865821,0.101654,-1.915067,2.452959,0.608654,0.175508,-1.471259,-1.641439,-1.293514,-1.937543,-1.189096,-0.814338,-1.881117,0.097803,0.131138,0.915693,-0.078563,0.179828,-0.427928,-0.299405,-0.193021,0.097172,-0.42474,0.129355,-0.411037,-0.092564,0.274264,0.595386,-0.289794,1.81195,2.615582,2.661433,0.153791,-0.15026,0.49204,1.824441,2.114556,2.086179,-0.368616,3.211897,1.475604,-0.265101,-0.395112,-0.652004,1.353682,1.061996,-0.270191,-0.131829,-0.014387,0.921906,2.695018,1.929092,2.471348,-0.579948,2.081046,0.385391,-0.372172,-0.059519,0.852161,0.245792,1.99446,3.08243,2.903645,1.537203,12@12/01@12/01/01
0.439326,-0.083707,0.180727,0.059229,-0.547984,1.346376,0.204902,0.162166,-0.194008,-0.417538,-0.271735,-1.037983,-0.934042,-0.125962,0.512584,-0.485853,0.890805,0.465174,2.020482,0.426477,-0.375241,-0.273701,0.291825,-0.598704,-0.220307,-0.094558,-0.019518,-1.043824,-0.344272,-0.069097,0.536278,-0.234696,1.222009,0.677773,0.835892,0.790059,0.752988,0.559213,0.979098,0.106148,0.737297,1.292988,1.032335,0.271982,1.81195,1.778695,1.912872,-0.555096,-0.817423,-0.556798,0.982105,1.251798,1.200821,0.423884,2.971489,2.556924,-0.344639,0.193714,-0.445164,0.024784,-0.069809,-0.270191,-0.622006,-0.845751,0.638243,1.175153,0.080959,1.091416,0.093177,-0.67243,-1.152632,0.014152,0.418654,0.253038,-0.255111,-0.410684,1.17383,2.023098,1.099072,14@20@14/04@20/09@20/09/13@20/09/18@20/09/18/09@20/09/18/09/01
-1.213876,-0.254448,-0.24316,0.179975,-0.799898,0.95694,1.9401,0,-1.438122,0.641494,-0.023938,1.697666,-1.145098,-0.535134,-1.058896,0.047316,-0.750629,-0.75995,0.131997,-0.30223,1.414695,0.337817,0.034056,-0.052782,-0.361064,0.522874,-0.325218,0.399786,0.31884,0.073928,0.299144,0.358609,0.756749,0.588603,0.297107,-0.378507,-0.647269,-0.538273,-0.255052,-0.315262,0.717057,-0.81595,-0.091248,-0.377571,-1.284667,0.127538,-0.349824,0.82098,0.298793,0.737513,0,0.499392,1.149938,-0.236533,1.214662,1.045848,0.813081,0.65254,-1.18388,-0.063077,-0.202255,0.267346,0.317499,0.800676,0.223658,0.815185,0.236591,0.497278,-0.860417,0.728462,-0.132515,0.428071,0.617893,-0.945206,-1.319529,-0.525214,-0.4869,-0.301548,-0.048413,11@11/02@11/02/01@11/02/02@11/02/03@11/02/03/01
-0.387275,2.382558,-0.24316,0.131676,-0.96784,1.645943,0.969566,2.403533,1.383893,0.570892,0.223859,-0.102103,-0.554141,-0.16316,-0.62751,0.549123,0.953937,1.445273,-0.084242,1.906664,0.781333,-0.85974,0.781585,0.592399,1.187263,-0.964575,-0.936618,-0.235402,1.266142,-0.61259,-1.005095,-0.703095,-0.545977,-0.07125,0.951346,1.62475,1.213833,-0.140907,-0.093196,0.240233,1.364754,0.721073,0.532965,0.20176,0.566749,0.376342,0.585878,1.98856,1.107086,0.413935,1.025525,1.191605,1.373822,0.754093,1.288634,1.129027,0.830756,0.637245,-1.508915,-0.568278,-0.154093,-0.531696,-0.356494,-0.095893,-0.932816,-0.504698,-1.164099,-0.346014,-0.804324,0.052169,0.040121,-0.137618,0.020177,-0.121413,0.08926,-0.639745,-0.709983,0.109374,-0.423953,01@32@01/01@32/01@32/07@32/01/01@32/07/07
-0.0773,0.77,0,0.759556,0.179768,1.016853,-0.647992,0.837646,0.685975,-0.276334,0.664387,1.301717,1.303151,0.692381,0.296891,0.831389,0.764541,0.570185,0.996952,0.699743,0.946558,0.847416,1.219791,1.039063,0.793143,-0.487469,-1.058898,-0.755102,1.234565,-0.812824,-0.175125,-0.047337,0.663698,0.642105,0.470288,-0.06318,-0.080076,0.01047,0.432835,0.144458,0.737297,0.077668,-0.00802,1.114645,0.796128,0.150156,0.943145,1.40477,1.081426,1.206143,0.747641,1.201637,1.302586,-0.005387,0.456453,0.463599,1.095883,0.805481,-0.592907,-0.4914,-0.202255,-0.153967,-2.112959,-0.095893,-0.081826,1.87509,-1.164099,-0.384346,1.607709,1.090761,1.21718,1.021354,1.375001,0.402819,-0.004659,-0.095724,-0.610835,0.027189,-0.184025,11@11/04@11/04/01@11/04/03@11/04/03/01
